"Type","Key Number","Title","KeyCite Treatment","KeyCite URL","Document URL","Court","Date","Citation","Headnote","Document Preview",
"Custom Digest","101 CORPORATIONS AND BUSINESS ORGANIZATIONS > 101II Disregarding Corporate Entity;  Piercing Corporate Veil > 101k1042 Factors Considered > 101k1043 In general >","Boulder Falcon, LLC v. Brown","","","https://www.westlaw.com/Document/I2dfa13e0244211efafa691467b191a99/View/FullText.html?listSource=Search&list=CUSTOMDIGEST&rank=11&sessionScopeId=6e8d0b7d40a5a04d1fdf39cf7363c40043029db1012b019bef0041712e9c2cde&ppcid=7ffc658ce8924a3bb0f92a6fa0d8c4fa&originationContext=Custom%20Digest&transitionType=CustomDigestItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0#co_anchor_F612080458999","United States District Court, D. Utah.","March 11, 2024","--- F.Supp.3d ----","Under Utah law, nonexhaustive factors to be considered in determining whether to pierce the corporate veil are: (1) undercapitalization of a one-man corporation; (2) failure to observe corporate formalities; (3) nonpayment of dividends; (4) siphoning of corporate funds by the dominant stockholder; (5) nonfunctioning of other officers or directors; (6) absence of corporate records; (7) the use of the corporation as a facade for operations of the dominant stockholder or stockholders; and (8) the use of the corporate entity in promoting injustice or fraud.","COMMERCIAL LAW  Contracts. Genuine disputes of material fact precluded summary judgment in favor of defendants on LLC's claim for breach of contract under Georgia law.",
"Custom Digest","101 CORPORATIONS AND BUSINESS ORGANIZATIONS > 101II Disregarding Corporate Entity;  Piercing Corporate Veil > 101k1042 Factors Considered > 101k1043 In general >","SonicSolutions Algae Control, LLC v. Diversified Power International, LLC","","","https://www.westlaw.com/Document/I78937340dfe811ee9cccba66c6d5a6b9/View/FullText.html?listSource=Search&list=CUSTOMDIGEST&rank=12&sessionScopeId=6e8d0b7d40a5a04d1fdf39cf7363c40043029db1012b019bef0041712e9c2cde&ppcid=7ffc658ce8924a3bb0f92a6fa0d8c4fa&originationContext=Custom%20Digest&transitionType=CustomDigestItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0#co_anchor_F352078952151","United States District Court, D. Massachusetts.","March 8, 2024","--- F.Supp.3d ----","Under Tennessee law, courts consider the following factors in determining whether to disregard a corporation's separate legal identity: (1) whether there was a failure to collect paid in capital; (2) whether the corporation was grossly undercapitalized; (3) the non-issuance of stock certificates; (4) the sole ownership of stock by one individual; (5) the use of the same office or business location; (6) the employment of the same employees or attorneys; (7) the use of the corporation as an instrumentality or business conduit for an individual or another corporation; (8) the diversion of corporate assets by or to a stockholder or other entity to the detriment of creditors, or the manipulation of assets and liabilities in another; (9) the use of the corporation as a subterfuge in illegal transactions; (10) the formation and use of the corporation to transfer to it the existing liability of another person or entity; and (11) the failure to maintain arms length relationships among related entities.","COMMERCIAL LAW  Implied Contracts. Genuine issues of material fact existed as to whether implied-in-fact contract existed between distributor and manufacturer under Massachusetts law.",
"Custom Digest","101 CORPORATIONS AND BUSINESS ORGANIZATIONS > 101II Disregarding Corporate Entity;  Piercing Corporate Veil > 101k1042 Factors Considered > 101k1043 In general >","SonicSolutions Algae Control, LLC v. Diversified Power International, LLC","","","https://www.westlaw.com/Document/I78937340dfe811ee9cccba66c6d5a6b9/View/FullText.html?listSource=Search&list=CUSTOMDIGEST&rank=13&sessionScopeId=6e8d0b7d40a5a04d1fdf39cf7363c40043029db1012b019bef0041712e9c2cde&ppcid=7ffc658ce8924a3bb0f92a6fa0d8c4fa&originationContext=Custom%20Digest&transitionType=CustomDigestItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0#co_anchor_F362078952151","United States District Court, D. Massachusetts.","March 8, 2024","--- F.Supp.3d ----","Under Tennessee law, no single factor among those for determining whether to disregard a corporation's separate legal identity is conclusive, nor is it required that all such factors support piercing the corporate veil; typically, courts will rely on a combination of the factors in deciding the issue.","COMMERCIAL LAW  Implied Contracts. Genuine issues of material fact existed as to whether implied-in-fact contract existed between distributor and manufacturer under Massachusetts law.",
"Custom Digest","101 CORPORATIONS AND BUSINESS ORGANIZATIONS > 101II Disregarding Corporate Entity;  Piercing Corporate Veil > 101k1042 Factors Considered > 101k1043 In general >","Wurtzebach v. Flooring Depot FTL, Inc.","","","https://www.westlaw.com/Document/I20448570d0df11ee9406b56d423b2f9f/View/FullText.html?listSource=Search&list=CUSTOMDIGEST&rank=14&sessionScopeId=6e8d0b7d40a5a04d1fdf39cf7363c40043029db1012b019bef0041712e9c2cde&ppcid=7ffc658ce8924a3bb0f92a6fa0d8c4fa&originationContext=Custom%20Digest&transitionType=CustomDigestItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0#co_anchor_F22078736314","District Court of Appeal of Florida, Fourth District.","February 21, 2024","384 So.3d 251","To pierce a corporate veil, a plaintiff must prove each of the following three factors: (1) the shareholder dominated the corporation to such an extent that the corporation had no independent existence and the shareholder was the alter ego of the corporation; (2) the corporate form was used fraudulently or for an improper purpose; and (3) the claimant was injured as a result.","COMMERCIAL LAW  Fraudulent Transfers. Res judicata did not bar creditors' fraudulent transfer claim in supplemental proceedings against debtor corporation's principal and his daughter.",
"Custom Digest","101 CORPORATIONS AND BUSINESS ORGANIZATIONS > 101II Disregarding Corporate Entity;  Piercing Corporate Veil > 101k1042 Factors Considered > 101k1043 In general >","Societe Financial, LLC v. MJ Corporation","","","https://www.westlaw.com/Document/I55219240cd0811eea701fc879df517b5/View/FullText.html?listSource=Search&list=CUSTOMDIGEST&rank=15&sessionScopeId=6e8d0b7d40a5a04d1fdf39cf7363c40043029db1012b019bef0041712e9c2cde&ppcid=7ffc658ce8924a3bb0f92a6fa0d8c4fa&originationContext=Custom%20Digest&transitionType=CustomDigestItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0#co_anchor_F412078692124","Supreme Court of Alaska.","February 16, 2024","542 P.3d 1159","Factors for evaluating whether to impose personal liability on a shareholder under the alter ego/mere instrumentality standard include (1) whether the shareholder sought to be charged owns all or most of the stock of the corporation, (2) whether the shareholder has subscribed to all of the capital stock of the corporation or otherwise caused its incorporation, (3) whether the corporation has grossly inadequate capital, (4) whether the shareholder uses the property of the corporation as his own, (5) whether the directors or executives of the corporation act independently in the interest of the corporation or simply take their orders from the shareholder in the latter's interest, and (6) whether the formal legal requirements of the corporation are observed; it is not necessary for all six factors to be satisfied before instrumentality can be found.","COMMERCIAL LAW  Contracts. Alleged self-serving affidavit was sufficient to create a genuine issue of material fact that precluded summary judgment on breach of contract claim.",
"Custom Digest","101 CORPORATIONS AND BUSINESS ORGANIZATIONS > 101II Disregarding Corporate Entity;  Piercing Corporate Veil > 101k1042 Factors Considered > 101k1043 In general >","Mohawk Construction and Supply Company, Inc. v. Walsh/Consigli JV","","","https://www.westlaw.com/Document/I64e63010a4e411eeb67f88e5b4342a67/View/FullText.html?listSource=Search&list=CUSTOMDIGEST&rank=16&sessionScopeId=6e8d0b7d40a5a04d1fdf39cf7363c40043029db1012b019bef0041712e9c2cde&ppcid=7ffc658ce8924a3bb0f92a6fa0d8c4fa&originationContext=Custom%20Digest&transitionType=CustomDigestItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0#co_anchor_F82077891055","Supreme Court, Appellate Division, Second Department, New York.","December 27, 2023","222 A.D.3d 965","In determining whether an individual or another corporation constitutes an alter ego, as required to pierce the corporate veil, a reviewing court must look for overlap in ownership, officers, directors, and personnel, inadequate capitalization, a commingling of assets, or an absence of separate paraphernalia that are part of the corporate form, such that one of the corporations is a mere instrumentality, agent, and alter ego of the other.","COMMERCIAL LAW  Contracts. Limited liability company and company related to joint venture were not liable for breach of subcontract between joint venture and subcontractor.",
"Custom Digest","101 CORPORATIONS AND BUSINESS ORGANIZATIONS > 101II Disregarding Corporate Entity;  Piercing Corporate Veil > 101k1042 Factors Considered > 101k1043 In general >","In re Dravo LLC","","","https://www.westlaw.com/Document/Ia28503909ea611eeb67f88e5b4342a67/View/FullText.html?listSource=Search&list=CUSTOMDIGEST&rank=17&sessionScopeId=6e8d0b7d40a5a04d1fdf39cf7363c40043029db1012b019bef0041712e9c2cde&ppcid=7ffc658ce8924a3bb0f92a6fa0d8c4fa&originationContext=Custom%20Digest&transitionType=CustomDigestItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0#co_anchor_F62077810570","Superior Court of Pennsylvania.","December 19, 2023","307 A.3d 146","Although all factors involving undercapitalization, failure to adhere to corporate formalities, substantial intermingling of corporate and personal affairs, and use of the corporate form to perpetrate a fraud may not be needed or relevant in each veil piercing case, courts may still look to those factors, and the cases that apply them, for guidance when determining whether to pierce corporate veil based on showing that separate personalities of corporation and the individual no longer exist due to unity of interest and ownership and that adherence to corporate fiction under the circumstances would sanction fraud or promote injustice.","BUSINESS ORGANIZATIONS  Piercing Corporate Veil. Factual questions precluded summary judgment for parent corporation of dissolved asbestos products company.",
"Custom Digest","101 CORPORATIONS AND BUSINESS ORGANIZATIONS > 101II Disregarding Corporate Entity;  Piercing Corporate Veil > 101k1042 Factors Considered > 101k1043 In general >","Kalkey v. Euromodas, Inc.","","","https://www.westlaw.com/Document/Ic5b6b4d098fc11ee848de47565a0291e/View/FullText.html?listSource=Search&list=CUSTOMDIGEST&rank=18&sessionScopeId=6e8d0b7d40a5a04d1fdf39cf7363c40043029db1012b019bef0041712e9c2cde&ppcid=7ffc658ce8924a3bb0f92a6fa0d8c4fa&originationContext=Custom%20Digest&transitionType=CustomDigestItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0#co_anchor_F442077731123","United States District Court, D. Puerto Rico.","December 11, 2023","706 F.Supp.3d 305","Indicia of misuse of corporate form, supporting piercing of corporate veil to impose liability on shareholders, include: (1) shareholders' failure to observe corporate formalities; (2) absence of corporate records; (3) non-functioning officers or directors; (4) inadequate capitalization in light of the purposes for which the corporation was organized; (5) intermingling of the corporation's properties or accounts with those of the owner; and (6) siphoning of funds from the corporation; no one of these factors is either necessary or sufficient to disregard corporate structure.","LABOR AND EMPLOYMENT  Hours and Wages. Employee sufficiently alleged that defendants exerted extensive or pervasive control over entities, for purposes of individual liability under FLSA.",
"Custom Digest","101 CORPORATIONS AND BUSINESS ORGANIZATIONS > 101II Disregarding Corporate Entity;  Piercing Corporate Veil > 101k1042 Factors Considered > 101k1043 In general >","Brummett v. Bailey","","","https://www.westlaw.com/Document/I57481b708ef111eea595a38e9ccae53d/View/FullText.html?listSource=Search&list=CUSTOMDIGEST&rank=19&sessionScopeId=6e8d0b7d40a5a04d1fdf39cf7363c40043029db1012b019bef0041712e9c2cde&ppcid=7ffc658ce8924a3bb0f92a6fa0d8c4fa&originationContext=Custom%20Digest&transitionType=CustomDigestItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0#co_anchor_F112077585681","Court of Appeals of Indiana.","November 29, 2023","223 N.E.3d 1162","When determining whether a shareholder is liable for corporate acts through piercing the corporate veil, a court's considerations may include: (1) undercapitalization of the corporation, (2) the absence of corporate records, (3) fraudulent representations by corporation shareholders or directors, (4) use of the corporation to promote fraud, injustice, or illegal activities, (5) payment by the corporation of individual obligations, (6) commingling of assets and affairs, (7) failure to observe required corporate formalities, and (8) other shareholder acts or conduct ignoring, controlling, or manipulating the corporate form.","BUSINESS ORGANIZATIONS  Piercing Corporate Veil. Piercing corporate veil was not warranted to find bar's owner and former owner personally liable for alleged assault on patron.",
"Custom Digest","101 CORPORATIONS AND BUSINESS ORGANIZATIONS > 101II Disregarding Corporate Entity;  Piercing Corporate Veil > 101k1042 Factors Considered > 101k1043 In general >","Barsoum v. Kinderhook Industries, LLC","","","https://www.westlaw.com/Document/I1ac55a507fba11eeb46ef9115206b52a/View/FullText.html?listSource=Search&list=CUSTOMDIGEST&rank=20&sessionScopeId=6e8d0b7d40a5a04d1fdf39cf7363c40043029db1012b019bef0041712e9c2cde&ppcid=7ffc658ce8924a3bb0f92a6fa0d8c4fa&originationContext=Custom%20Digest&transitionType=CustomDigestItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0#co_anchor_F12077405855","United States District Court, D. Massachusetts.","November 8, 2023","701 F.Supp.3d 160","In applying corporate veil-piercing analysis, Massachusetts courts endorse a 12-factor approach, the relevant factors including: (1) common ownership; (2) pervasive control; (3) confused intermingling of business assets; (4) thin capitalization; (5) nonobservance of corporate formalities; (6) absence of corporate records; (7) no payment of dividends; (8) insolvency at the time of the litigated transaction; (9) siphoning away of corporation's funds by dominant shareholder; (10) nonfunctioning of officers and directors; (11) use of the corporation for transactions of the dominant shareholders; and (12) use of the corporation in promoting fraud.","BUSINESS ORGANIZATIONS  Piercing Corporate Veil. Employee failed to adequately allege principal-agent relationship between subsidiary and parent company or former parent under Massachusetts law.",
"Custom Digest","101 CORPORATIONS AND BUSINESS ORGANIZATIONS > 101II Disregarding Corporate Entity;  Piercing Corporate Veil > 101k1042 Factors Considered > 101k1043 In general >","Groth v. Ferrante","","","https://www.westlaw.com/Document/I821b5c307e6211eebbc8c69e189bbdc8/View/FullText.html?listSource=Search&list=CUSTOMDIGEST&rank=21&sessionScopeId=6e8d0b7d40a5a04d1fdf39cf7363c40043029db1012b019bef0041712e9c2cde&ppcid=7ffc658ce8924a3bb0f92a6fa0d8c4fa&originationContext=Custom%20Digest&transitionType=CustomDigestItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0#co_anchor_F42077375986","Supreme Court, Appellate Division, Second Department, New York.","November 8, 2023","221 A.D.3d 664","Factors to consider in determining whether an individual has abused the corporate form, as an element for piercing the corporate veil, include failure to adhere to corporate formalities, inadequate capitalization, commingling of assets, and personal use of corporate funds.","BUSINESS ORGANIZATIONS  Piercing Corporate Veil. Piercing corporate veil of judgment debtor to reach shareholders was not warranted in judgment creditors' action seeking to enforce default judgment.",
"Custom Digest","101 CORPORATIONS AND BUSINESS ORGANIZATIONS > 101II Disregarding Corporate Entity;  Piercing Corporate Veil > 101k1042 Factors Considered > 101k1043 In general >","Paul v. Bathurst","","","https://www.westlaw.com/Document/Ifab8f4c079b911eeba4bae79fcd0fa76/View/FullText.html?listSource=Search&list=CUSTOMDIGEST&rank=22&sessionScopeId=6e8d0b7d40a5a04d1fdf39cf7363c40043029db1012b019bef0041712e9c2cde&ppcid=7ffc658ce8924a3bb0f92a6fa0d8c4fa&originationContext=Custom%20Digest&transitionType=CustomDigestItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0#co_anchor_F152077317454","Supreme Court of South Dakota.","November 1, 2023","997 N.W.2d 644","There are six factors to consider when determining whether equity demands a disregard of the corporate entity: (1) undercapitalization; (2) failure to observe corporate formalities; (3) absence of corporate records; (4) payment by the corporation of individual obligations; (5) fraudulent misrepresentation by corporate directors; and (6) use of the corporation to promote fraud, injustice or illegality.","LABOR AND EMPLOYMENT  Independent Contractors. Whether ranch manager was an employee or independent contractor, for statute of limitation purposes, could not be resolved on motion to dismiss.",
"Custom Digest","101 CORPORATIONS AND BUSINESS ORGANIZATIONS > 101II Disregarding Corporate Entity;  Piercing Corporate Veil > 101k1042 Factors Considered > 101k1043 In general >","Paul v. Bathurst","","","https://www.westlaw.com/Document/Ifab8f4c079b911eeba4bae79fcd0fa76/View/FullText.html?listSource=Search&list=CUSTOMDIGEST&rank=23&sessionScopeId=6e8d0b7d40a5a04d1fdf39cf7363c40043029db1012b019bef0041712e9c2cde&ppcid=7ffc658ce8924a3bb0f92a6fa0d8c4fa&originationContext=Custom%20Digest&transitionType=CustomDigestItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0#co_anchor_F162077317454","Supreme Court of South Dakota.","November 1, 2023","997 N.W.2d 644","The six factors to consider when determining whether to pierce the corporate veil can be grouped into two separate prongs: the ""separate corporate identity"" prong and the ""fraud or inequitable consequences"" prong; if the four factors under the ""separate corporate identity"" prong are present in sufficient number and/or degree, then the court will consider the two factors under the ""fraud or inequitable consequences"" prong.","LABOR AND EMPLOYMENT  Independent Contractors. Whether ranch manager was an employee or independent contractor, for statute of limitation purposes, could not be resolved on motion to dismiss.",
