"Type","Key Number","Title","KeyCite Treatment","KeyCite URL","Document URL","Court","Date","Citation","Headnote","Document Preview",
"Custom Digest","101 CORPORATIONS AND BUSINESS ORGANIZATIONS > 101II Disregarding Corporate Entity;  Piercing Corporate Veil > 101k1057 Particular Occasions for Determining Corporate Entity > 101k1060 Debts and obligations of corporation in general >","Small v. Estate of Landesman","","","https://www.westlaw.com/Document/Ia429ade0f3f711edba38f3de22b964d3/View/FullText.html?listSource=Search&list=CUSTOMDIGEST&rank=12&sessionScopeId=6e8d0b7d40a5a04d1fdf39cf7363c40043029db1012b019bef0041712e9c2cde&ppcid=8deeeb68d7664fcbbc961ff32822e13a&originationContext=Custom%20Digest&transitionType=CustomDigestItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0#co_anchor_F22074713138","Supreme Court, Appellate Division, First Department, New York.","May 16, 2023","216 A.D.3d 522","Invocation by estate of principal of judgment debtor company, against which judgment creditor had obtained judgment in underlying action, of doctrines of in pari delicto and unclean hands, which were implicated by broader fraud charges surrounding judgment debtor and related investment fund, was not persuasive in determining whether to grant judgment creditor's request to pierce corporate veil and hold principal liable for judgment entered against judgment debtor; criminal charges against judgment creditor had not been finally resolved.","BUSINESS ORGANIZATIONS  Piercing Corporate Veil. Judgment creditor failed to present sufficient facts to warrant piercing corporate veil to recover judgment from estate of debtor's principal.",
"Custom Digest","101 CORPORATIONS AND BUSINESS ORGANIZATIONS > 101II Disregarding Corporate Entity;  Piercing Corporate Veil > 101k1057 Particular Occasions for Determining Corporate Entity > 101k1060 Debts and obligations of corporation in general >","Cortland Street Recovery Corp. v. Bonderman","","","https://www.westlaw.com/Document/I85ec7480d87611ed929edee07ec8c0e6/View/FullText.html?listSource=Search&list=CUSTOMDIGEST&rank=13&sessionScopeId=6e8d0b7d40a5a04d1fdf39cf7363c40043029db1012b019bef0041712e9c2cde&ppcid=8deeeb68d7664fcbbc961ff32822e13a&originationContext=Custom%20Digest&transitionType=CustomDigestItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0#co_anchor_F32073926432","Supreme Court, Appellate Division, First Department, New York.","April 11, 2023","215 A.D.3d 446","""No recourse clause"" in indenture agreement did not bar judgment creditor's claims against entities and individuals allegedly liable for judgment entered in previous action to collect on contractual obligations to pay certain payment-in-kind (PIK) notes governed by indenture on which judgment debtor had defaulted, given that judgment creditor sufficiently alleged misconduct by those defendants, under an alter ego theory.","BUSINESS ORGANIZATIONS  Piercing Corporate Veil. New York law, rather than Luxembourg law, applied to issue of whether corporate veil of judgment debtors should be pieced.",
"Custom Digest","101 CORPORATIONS AND BUSINESS ORGANIZATIONS > 101II Disregarding Corporate Entity;  Piercing Corporate Veil > 101k1057 Particular Occasions for Determining Corporate Entity > 101k1060 Debts and obligations of corporation in general >","JPV I L.P. v. Koetting","Yellow KeyCite","https://www.westlaw.com/Link/RelatedInformation/Flag?docGuid=I52d2c680a72f11ed895c881248dfef71&rank=14&listSource=Search&list=CUSTOMDIGEST&ppcid=8deeeb68d7664fcbbc961ff32822e13a&originationContext=Custom%20Digest&transitionType=SearchItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0","https://www.westlaw.com/Document/I52d2c680a72f11ed895c881248dfef71/View/FullText.html?listSource=Search&list=CUSTOMDIGEST&rank=14&sessionScopeId=6e8d0b7d40a5a04d1fdf39cf7363c40043029db1012b019bef0041712e9c2cde&ppcid=8deeeb68d7664fcbbc961ff32822e13a&originationContext=Custom%20Digest&transitionType=CustomDigestItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0#co_anchor_F392072772082","Court of Appeal, First District, Division 3, California.","February 7, 2023","88 Cal.App.5th 172","Difficulty in enforcing a judgment or collecting a debt does not, by itself, constitute an inequitable result for purposes of the alter ego doctrine.","BUSINESS ORGANIZATIONS  Limited Liability Companies. Insufficient evidence supported finding that managing members made no personal use of any LLC assets, for purposes of alter ego doctrine.",
"Custom Digest","101 CORPORATIONS AND BUSINESS ORGANIZATIONS > 101II Disregarding Corporate Entity;  Piercing Corporate Veil > 101k1057 Particular Occasions for Determining Corporate Entity > 101k1060 Debts and obligations of corporation in general >","Sikousis Legacy Inc. v. B-Gas Limited","","","https://www.westlaw.com/Document/I24d7057098d911edaa56d2cc28479714/View/FullText.html?listSource=Search&list=CUSTOMDIGEST&rank=15&sessionScopeId=6e8d0b7d40a5a04d1fdf39cf7363c40043029db1012b019bef0041712e9c2cde&ppcid=8deeeb68d7664fcbbc961ff32822e13a&originationContext=Custom%20Digest&transitionType=CustomDigestItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0#co_anchor_F82071220227","United States District Court, N.D. California.","January 19, 2023","651 F.Supp.3d 1143","A creditor's inability to collect a judgment alone is insufficient to justify piercing the corporate veil.","BUSINESS ORGANIZATIONS  Parent and Subsidiary. Arbitration award-creditors failed to show that award-debtor was the alter ego of its parent company, as would support attachment of vessel.",
"Custom Digest","101 CORPORATIONS AND BUSINESS ORGANIZATIONS > 101II Disregarding Corporate Entity;  Piercing Corporate Veil > 101k1057 Particular Occasions for Determining Corporate Entity > 101k1060 Debts and obligations of corporation in general >","Arnold v. LME, Inc.","","","https://www.westlaw.com/Document/I53452a10932811eda5f9d08f9c983252/View/FullText.html?listSource=Search&list=CUSTOMDIGEST&rank=16&sessionScopeId=6e8d0b7d40a5a04d1fdf39cf7363c40043029db1012b019bef0041712e9c2cde&ppcid=8deeeb68d7664fcbbc961ff32822e13a&originationContext=Custom%20Digest&transitionType=CustomDigestItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0#co_anchor_F142070896383","United States District Court, D. Minnesota.","January 12, 2023","650 F.Supp.3d 772","Shareholders who will be held personally liable for the corporation's debt must share in some level of culpability for the injustice caused by corporation's inability to pay its debts before corporate veil may be pierced.","BUSINESS ORGANIZATIONS  Piercing Corporate Veil. Nature and control of owner-operated corporation weighed against piercing the corporate veil, in former employees' action against corporate owners.",
"Custom Digest","101 CORPORATIONS AND BUSINESS ORGANIZATIONS > 101II Disregarding Corporate Entity;  Piercing Corporate Veil > 101k1057 Particular Occasions for Determining Corporate Entity > 101k1060 Debts and obligations of corporation in general >","BMO Harris Bank N.A. v. Kuskie","Red KeyCite","https://www.westlaw.com/Link/RelatedInformation/Flag?docGuid=I8e1a59708cee11ed8273f2cd4d432892&rank=17&listSource=Search&list=CUSTOMDIGEST&ppcid=8deeeb68d7664fcbbc961ff32822e13a&originationContext=Custom%20Digest&transitionType=SearchItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0","https://www.westlaw.com/Document/I8e1a59708cee11ed8273f2cd4d432892/View/FullText.html?listSource=Search&list=CUSTOMDIGEST&rank=17&sessionScopeId=6e8d0b7d40a5a04d1fdf39cf7363c40043029db1012b019bef0041712e9c2cde&ppcid=8deeeb68d7664fcbbc961ff32822e13a&originationContext=Custom%20Digest&transitionType=CustomDigestItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0#co_anchor_F92070855082","United States District Court, D. Minnesota.","January 4, 2023","648 F.Supp.3d 1090","Former president of company, who alleged that company's shareholders declined to inject additional capital into company when it was struggling on one occasion, failed to allege that shareholders also failed to maintain adequate corporate records, failed to observe corporate formalities, or that shareholders siphoned funds from company, and thus, president did not state sufficient claim to justify piercing corporate veil, under Minnesota law, to hold shareholders liable for indemnification as company's alter ego.","BUSINESS ORGANIZATIONS  Shareholders. Bank, which loaned money to company, failed to allege that shareholders who received distributions from company were directors or officers.",
"Custom Digest","101 CORPORATIONS AND BUSINESS ORGANIZATIONS > 101II Disregarding Corporate Entity;  Piercing Corporate Veil > 101k1057 Particular Occasions for Determining Corporate Entity > 101k1060 Debts and obligations of corporation in general >","Grayiel v. AIO Holdings, LLC","","","https://www.westlaw.com/Document/I7c98680091e311edb29ff8a607d8aa04/View/FullText.html?listSource=Search&list=CUSTOMDIGEST&rank=18&sessionScopeId=6e8d0b7d40a5a04d1fdf39cf7363c40043029db1012b019bef0041712e9c2cde&ppcid=8deeeb68d7664fcbbc961ff32822e13a&originationContext=Custom%20Digest&transitionType=CustomDigestItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0#co_anchor_F822070882338","United States District Court, W.D. Kentucky, Louisville Division.","December 29, 2022","648 F.Supp.3d 812","Under Kentucky law, there is no valid basis for precluding a veil piercing action simply because the claim was not part of the original debt collection suit; in some cases, the creditor may know enough to proceed against all potentially liable parties but, in other instances, it may be appropriate to obtain the judgment first and only when it proves uncollectible then seek relief through veil-piercing litigation.","TORTS  Fraud. Lender was liable for aiding and abetting tortious conduct, related to scheme to defraud creditors.",
"Custom Digest","101 CORPORATIONS AND BUSINESS ORGANIZATIONS > 101II Disregarding Corporate Entity;  Piercing Corporate Veil > 101k1057 Particular Occasions for Determining Corporate Entity > 101k1060 Debts and obligations of corporation in general >","F&R Goldfish Corp. v. Furleiter","","","https://www.westlaw.com/Document/I969c81905ad011edb199efd025be2f6d/View/FullText.html?listSource=Search&list=CUSTOMDIGEST&rank=19&sessionScopeId=6e8d0b7d40a5a04d1fdf39cf7363c40043029db1012b019bef0041712e9c2cde&ppcid=8deeeb68d7664fcbbc961ff32822e13a&originationContext=Custom%20Digest&transitionType=CustomDigestItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0#co_anchor_F72070398017","Supreme Court, Appellate Division, Second Department, New York.","November 2, 2022","210 A.D.3d 643","Supplier of raw fish alleged that principals of corporate entities that purchased raw fish and owned property where fish was smoked and manufactured dominated the corporate entities and engaged in acts amounting to an abuse of the corporate form to perpetrate a wrong or injustice against supplier, as required to maintain action seeking to pierce corporate veil to recover against principals on an account stated; supplier alleged that it forgave purchaser's debts in exchange for 40% interest in purchaser, it invested capital and inventory in exchange for 19% interest in property where fish was smoked and manufactured, principals subsequently refused to recognize supplier's interests, and corporate entity that owned property entered into contract to sell property to third party.","BUSINESS ORGANIZATIONS  Piercing Corporate Veil. Fish supplier alleged that owner of purchasing corporation dominated corporate entity and engaged in acts amounting to abuse of corporate form.",
"Custom Digest","101 CORPORATIONS AND BUSINESS ORGANIZATIONS > 101II Disregarding Corporate Entity;  Piercing Corporate Veil > 101k1057 Particular Occasions for Determining Corporate Entity > 101k1060 Debts and obligations of corporation in general >","Board of Trustees, Sheet Metal Workers' National Pension Fund v. Allure Metal Works, Inc.","","","https://www.westlaw.com/Document/Ica28d9a04a4f11ed9c4fe41222601e0d/View/FullText.html?listSource=Search&list=CUSTOMDIGEST&rank=20&sessionScopeId=6e8d0b7d40a5a04d1fdf39cf7363c40043029db1012b019bef0041712e9c2cde&ppcid=8deeeb68d7664fcbbc961ff32822e13a&originationContext=Custom%20Digest&transitionType=CustomDigestItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0#co_anchor_F32059500897","Supreme Court, Appellate Division, Second Department, New York.","October 12, 2022","209 A.D.3d 712","Judgment creditor sufficiently alleged cause of action to enforce consent judgment against alleged alter ego of judgment debtor based on alter-ego theory; creditor alleged that alleged alter ego shared common officers with debtor, that alleged alter ego at one point occupied debtor's former business premises and acquired certain of its equipment and employees, and that alleged alter ego continued to conduct substantially the same business as debtor.","BUSINESS ORGANIZATIONS  Judgment. Judgment creditor sufficiently stated cause of action to enforce consent judgment against judgment debtor's alleged alter ego or successor.",
"Custom Digest","101 CORPORATIONS AND BUSINESS ORGANIZATIONS > 101II Disregarding Corporate Entity;  Piercing Corporate Veil > 101k1057 Particular Occasions for Determining Corporate Entity > 101k1060 Debts and obligations of corporation in general >","In re Fragala","","","https://www.westlaw.com/Document/I336f19403b4311ed8fe08f68f29d3021/View/FullText.html?listSource=Search&list=CUSTOMDIGEST&rank=21&sessionScopeId=6e8d0b7d40a5a04d1fdf39cf7363c40043029db1012b019bef0041712e9c2cde&ppcid=8deeeb68d7664fcbbc961ff32822e13a&originationContext=Custom%20Digest&transitionType=CustomDigestItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0#co_anchor_F62057096715","United States Bankruptcy Court, E.D. New York.","September 22, 2022","645 B.R. 488","Piercing corporate veil of Chapter 7 debtor's corporation was not appropriate under New York law based on debtor's answering state court complaint in his personal capacity in suit brought by creditor-subcontractor seeking to recover payment withheld by corporation for snow removal services because of alleged costs to repair damaged work sites, instead of denying liability for the corporation's debts; creditor named debtor personally as a defendant in the state court complaint and fact that debtor answered the complaint in his individual capacity did not concede personal liability or waive the protections of the corporate form.","BANKRUPTCY  Discharge. Debt to creditor-subcontractor did not fall within discharge exception for debts obtained by false pretenses, false representation, or actual fraud.",
