"Type","Key Number","Title","KeyCite Treatment","KeyCite URL","Document URL","Court","Date","Citation","Headnote","Document Preview",
"Custom Digest","101 CORPORATIONS AND BUSINESS ORGANIZATIONS > 101II Disregarding Corporate Entity;  Piercing Corporate Veil > 101k1035 Reasons and Justifications > 101k1039 Alter ego in general >","Brightstar LLC v. Jordan","","","https://www.westlaw.com/Document/I11d4d5a0fdab11eeae49a7729fe2cdd1/View/FullText.html?listSource=Search&list=CUSTOMDIGEST&rank=11&sessionScopeId=6e8d0b7d40a5a04d1fdf39cf7363c40043029db1012b019bef0041712e9c2cde&ppcid=6d017574d8984430b2fb430ae1151176&originationContext=Custom%20Digest&transitionType=CustomDigestItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0#co_anchor_F482079650029","Colorado Court of Appeals, Division I.","April 18, 2024","552 P.3d 1133","As an element of piercing the corporate veil, an alter ego relationship exists when an entity is a mere instrumentality for the transaction of an individual's own affairs and the unity of interest in ownership is such that the separate personalities of the entity and the individual no longer exist.","BUSINESS ORGANIZATIONS  Arbitration. Arbitrator did not exhibit partiality against defendants by rolling his eyes or shaking his head in response to a witness evading questions.",
"Custom Digest","101 CORPORATIONS AND BUSINESS ORGANIZATIONS > 101II Disregarding Corporate Entity;  Piercing Corporate Veil > 101k1035 Reasons and Justifications > 101k1039 Alter ego in general >","Ene v. Graham","","","https://www.westlaw.com/Document/Ia67c6f80fe6c11eeb374a824d5f42bb4/View/FullText.html?listSource=Search&list=CUSTOMDIGEST&rank=12&sessionScopeId=6e8d0b7d40a5a04d1fdf39cf7363c40043029db1012b019bef0041712e9c2cde&ppcid=6d017574d8984430b2fb430ae1151176&originationContext=Custom%20Digest&transitionType=CustomDigestItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0#co_anchor_F52079662863","Supreme Court of Nevada.","April 18, 2024","546 P.3d 1232","Although corporations are generally to be treated as separate legal entities, the equitable remedy of piercing the corporate veil may be available to a plaintiff in circumstances where it appears that the corporation is acting as the alter ego of a controlling individual.","BUSINESS ORGANIZATIONS  Limited Liability Companies. Evidence that LLC's single member occasionally used LLC's property for personal enjoyment did not support alter ego determination.",
"Custom Digest","101 CORPORATIONS AND BUSINESS ORGANIZATIONS > 101II Disregarding Corporate Entity;  Piercing Corporate Veil > 101k1035 Reasons and Justifications > 101k1039 Alter ego in general >","Ene v. Graham","","","https://www.westlaw.com/Document/Ia67c6f80fe6c11eeb374a824d5f42bb4/View/FullText.html?listSource=Search&list=CUSTOMDIGEST&rank=13&sessionScopeId=6e8d0b7d40a5a04d1fdf39cf7363c40043029db1012b019bef0041712e9c2cde&ppcid=6d017574d8984430b2fb430ae1151176&originationContext=Custom%20Digest&transitionType=CustomDigestItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0#co_anchor_F82079662863","Supreme Court of Nevada.","April 18, 2024","546 P.3d 1232","The essence of the alter ego doctrine is to do justice whenever it appears that the protections provided by the corporate form are being abused.","BUSINESS ORGANIZATIONS  Limited Liability Companies. Evidence that LLC's single member occasionally used LLC's property for personal enjoyment did not support alter ego determination.",
"Custom Digest","101 CORPORATIONS AND BUSINESS ORGANIZATIONS > 101II Disregarding Corporate Entity;  Piercing Corporate Veil > 101k1035 Reasons and Justifications > 101k1039 Alter ego in general >","SonicSolutions Algae Control, LLC v. Diversified Power International, LLC","","","https://www.westlaw.com/Document/I78937340dfe811ee9cccba66c6d5a6b9/View/FullText.html?listSource=Search&list=CUSTOMDIGEST&rank=14&sessionScopeId=6e8d0b7d40a5a04d1fdf39cf7363c40043029db1012b019bef0041712e9c2cde&ppcid=6d017574d8984430b2fb430ae1151176&originationContext=Custom%20Digest&transitionType=CustomDigestItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0#co_anchor_F372078952151","United States District Court, D. Massachusetts.","March 8, 2024","--- F.Supp.3d ----","Tennessee law does not solely limit alter ego analysis to the textbook example of piercing the veil to reach a shareholder; it authorizes the inquiry upon a showing that the entity is a sham or a dummy or where necessary to accomplish justice.","COMMERCIAL LAW  Implied Contracts. Genuine issues of material fact existed as to whether implied-in-fact contract existed between distributor and manufacturer under Massachusetts law.",
"Custom Digest","101 CORPORATIONS AND BUSINESS ORGANIZATIONS > 101II Disregarding Corporate Entity;  Piercing Corporate Veil > 101k1035 Reasons and Justifications > 101k1039 Alter ego in general >","Societe Financial, LLC v. MJ Corporation","","","https://www.westlaw.com/Document/I55219240cd0811eea701fc879df517b5/View/FullText.html?listSource=Search&list=CUSTOMDIGEST&rank=15&sessionScopeId=6e8d0b7d40a5a04d1fdf39cf7363c40043029db1012b019bef0041712e9c2cde&ppcid=6d017574d8984430b2fb430ae1151176&originationContext=Custom%20Digest&transitionType=CustomDigestItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0#co_anchor_F402078692124","Supreme Court of Alaska.","February 16, 2024","542 P.3d 1159","The corporate veil may be pierced if a shareholder uses the corporate form as an ""alter ego"" or mere instrumentality.","COMMERCIAL LAW  Contracts. Alleged self-serving affidavit was sufficient to create a genuine issue of material fact that precluded summary judgment on breach of contract claim.",
"Custom Digest","101 CORPORATIONS AND BUSINESS ORGANIZATIONS > 101II Disregarding Corporate Entity;  Piercing Corporate Veil > 101k1035 Reasons and Justifications > 101k1039 Alter ego in general >","In re Ward","","","https://www.westlaw.com/Document/I8e631e70caa111ee82d0e1a671c29d9a/View/FullText.html?listSource=Search&list=CUSTOMDIGEST&rank=16&sessionScopeId=6e8d0b7d40a5a04d1fdf39cf7363c40043029db1012b019bef0041712e9c2cde&ppcid=6d017574d8984430b2fb430ae1151176&originationContext=Custom%20Digest&transitionType=CustomDigestItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0#co_anchor_F62078647027","United States Bankruptcy Court, M.D. Georgia, Valdosta Division.","February 12, 2024","657 B.R. 158","Under Georgia law, alter ego theory allows court to pierce corporate veil if it is shown that corporate entity is alter ego or business conduit of its owner.","BANKRUPTCY  Discharge. Creditors failed to pierce the corporate veil under Georgia law so as to hold Chapter 7 debtor personally liable for his businesses' debts.",
"Custom Digest","101 CORPORATIONS AND BUSINESS ORGANIZATIONS > 101II Disregarding Corporate Entity;  Piercing Corporate Veil > 101k1035 Reasons and Justifications > 101k1039 Alter ego in general >","Doheny v. International Business Machines, Corp.","","","https://www.westlaw.com/Document/Ic7275680c1a611eea91dadd4e69133f5/View/FullText.html?listSource=Search&list=CUSTOMDIGEST&rank=17&sessionScopeId=6e8d0b7d40a5a04d1fdf39cf7363c40043029db1012b019bef0041712e9c2cde&ppcid=6d017574d8984430b2fb430ae1151176&originationContext=Custom%20Digest&transitionType=CustomDigestItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0#co_anchor_F752078526585","United States District Court, S.D. New York.","February 1, 2024","714 F.Supp.3d 342","The federal common law concerning piercing of the corporate veil tends to give less deference to the corporate form than does the strict alter-ego doctrine of state law.","LABOR AND EMPLOYMENT  Discrimination. Former employee alleged that employer would not have laid her off but for her age, as required to state disparate-treatment claim under ADEA.",
"Custom Digest","101 CORPORATIONS AND BUSINESS ORGANIZATIONS > 101II Disregarding Corporate Entity;  Piercing Corporate Veil > 101k1035 Reasons and Justifications > 101k1039 Alter ego in general >","Estate of Ewers","Yellow KeyCite","https://www.westlaw.com/Link/RelatedInformation/Flag?docGuid=I5b6ae9f0bfa011eeaf10deeb49bffa04&rank=18&listSource=Search&list=CUSTOMDIGEST&ppcid=6d017574d8984430b2fb430ae1151176&originationContext=Custom%20Digest&transitionType=SearchItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0","https://www.westlaw.com/Document/I5b6ae9f0bfa011eeaf10deeb49bffa04/View/FullText.html?listSource=Search&list=CUSTOMDIGEST&rank=18&sessionScopeId=6e8d0b7d40a5a04d1fdf39cf7363c40043029db1012b019bef0041712e9c2cde&ppcid=6d017574d8984430b2fb430ae1151176&originationContext=Custom%20Digest&transitionType=CustomDigestItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0#co_anchor_F822078485113","Court of Appeals of Texas, Houston (1st Dist.).","January 30, 2024","695 S.W.3d 603","""Alter ego"" is a theory by which a corporation's owner may be held personally liable for the corporation's liabilities, also known as piercing the corporate veil, if the claimant can show the owner used the corporation as a mere tool or business conduit for illegitimate purposes.","TORTS  Fraud. Investors' claims against LLC owner's estate for fraud and unjust enrichment were not barred by applicable statutes of limitations.",
"Custom Digest","101 CORPORATIONS AND BUSINESS ORGANIZATIONS > 101II Disregarding Corporate Entity;  Piercing Corporate Veil > 101k1035 Reasons and Justifications > 101k1039 Alter ego in general >","Rodriguez v. Old West Export, Inc.","","","https://www.westlaw.com/Document/I85212900b07111eebd0aa188c43ad821/View/FullText.html?listSource=Search&list=CUSTOMDIGEST&rank=19&sessionScopeId=6e8d0b7d40a5a04d1fdf39cf7363c40043029db1012b019bef0041712e9c2cde&ppcid=6d017574d8984430b2fb430ae1151176&originationContext=Custom%20Digest&transitionType=CustomDigestItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0#co_anchor_F72078289055","United States District Court, E.D. California.","January 10, 2024","711 F.Supp.3d 1182","A corporation is a distinct legal entity separate from its officers, unless exceptional circumstances demonstrate that the corporation may be disregarded and considered merely the alter ego of the persons composing it; thus, in general, where there is an injury to the corporation, the cause of action should be brought by the corporation, or by the shareholders derivatively if the corporation fails to act, and only for separate individual damage does an individual cause of action lie.","AGRICULTURE  Perishable Commodities. Exceptional circumstances existed that supported disregarding of corporate form so that sole officer had standing for PACA trust claims.",
"Custom Digest","101 CORPORATIONS AND BUSINESS ORGANIZATIONS > 101II Disregarding Corporate Entity;  Piercing Corporate Veil > 101k1035 Reasons and Justifications > 101k1039 Alter ego in general >","Mohawk Construction and Supply Company, Inc. v. Walsh/Consigli JV","","","https://www.westlaw.com/Document/I64e63010a4e411eeb67f88e5b4342a67/View/FullText.html?listSource=Search&list=CUSTOMDIGEST&rank=20&sessionScopeId=6e8d0b7d40a5a04d1fdf39cf7363c40043029db1012b019bef0041712e9c2cde&ppcid=6d017574d8984430b2fb430ae1151176&originationContext=Custom%20Digest&transitionType=CustomDigestItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0#co_anchor_F72077891055","Supreme Court, Appellate Division, Second Department, New York.","December 27, 2023","222 A.D.3d 965","The corporate veil will be pierced to achieve equity, even absent fraud, when a corporation has been so dominated by an individual or another corporation and its separate entity so ignored that it primarily transacts the dominator's business instead of its own and can be called the other's alter ego.","COMMERCIAL LAW  Contracts. Limited liability company and company related to joint venture were not liable for breach of subcontract between joint venture and subcontractor.",
"Custom Digest","101 CORPORATIONS AND BUSINESS ORGANIZATIONS > 101II Disregarding Corporate Entity;  Piercing Corporate Veil > 101k1035 Reasons and Justifications > 101k1039 Alter ego in general >","Mohawk Construction and Supply Company, Inc. v. Walsh/Consigli JV","","","https://www.westlaw.com/Document/I64e63010a4e411eeb67f88e5b4342a67/View/FullText.html?listSource=Search&list=CUSTOMDIGEST&rank=21&sessionScopeId=6e8d0b7d40a5a04d1fdf39cf7363c40043029db1012b019bef0041712e9c2cde&ppcid=6d017574d8984430b2fb430ae1151176&originationContext=Custom%20Digest&transitionType=CustomDigestItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0#co_anchor_F82077891055","Supreme Court, Appellate Division, Second Department, New York.","December 27, 2023","222 A.D.3d 965","In determining whether an individual or another corporation constitutes an alter ego, as required to pierce the corporate veil, a reviewing court must look for overlap in ownership, officers, directors, and personnel, inadequate capitalization, a commingling of assets, or an absence of separate paraphernalia that are part of the corporate form, such that one of the corporations is a mere instrumentality, agent, and alter ego of the other.","COMMERCIAL LAW  Contracts. Limited liability company and company related to joint venture were not liable for breach of subcontract between joint venture and subcontractor.",
"Custom Digest","101 CORPORATIONS AND BUSINESS ORGANIZATIONS > 101II Disregarding Corporate Entity;  Piercing Corporate Veil > 101k1035 Reasons and Justifications > 101k1039 Alter ego in general >","Brummett v. Bailey","","","https://www.westlaw.com/Document/I57481b708ef111eea595a38e9ccae53d/View/FullText.html?listSource=Search&list=CUSTOMDIGEST&rank=22&sessionScopeId=6e8d0b7d40a5a04d1fdf39cf7363c40043029db1012b019bef0041712e9c2cde&ppcid=6d017574d8984430b2fb430ae1151176&originationContext=Custom%20Digest&transitionType=CustomDigestItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0#co_anchor_F92077585681","Court of Appeals of Indiana.","November 29, 2023","223 N.E.3d 1162","When a corporation is functioning as an alter ego or a mere instrumentality of an individual or another corporation, it may be appropriate to disregard the corporate form and pierce the veil.","BUSINESS ORGANIZATIONS  Piercing Corporate Veil. Piercing corporate veil was not warranted to find bar's owner and former owner personally liable for alleged assault on patron.",
"Custom Digest","101 CORPORATIONS AND BUSINESS ORGANIZATIONS > 101II Disregarding Corporate Entity;  Piercing Corporate Veil > 101k1035 Reasons and Justifications > 101k1039 Alter ego in general >","Taie v. Ten Bridges LLC","Yellow KeyCite","https://www.westlaw.com/Link/RelatedInformation/Flag?docGuid=If3af3e008e9a11eea182e13a206f6579&rank=23&listSource=Search&list=CUSTOMDIGEST&ppcid=6d017574d8984430b2fb430ae1151176&originationContext=Custom%20Digest&transitionType=SearchItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0","https://www.westlaw.com/Document/If3af3e008e9a11eea182e13a206f6579/View/FullText.html?listSource=Search&list=CUSTOMDIGEST&rank=23&sessionScopeId=6e8d0b7d40a5a04d1fdf39cf7363c40043029db1012b019bef0041712e9c2cde&ppcid=6d017574d8984430b2fb430ae1151176&originationContext=Custom%20Digest&transitionType=CustomDigestItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0#co_anchor_F332077582096","United States District Court, W.D. Washington, at Seattle.","November 28, 2023","704 F.Supp.3d 1147","Washington recognizes the ""alter ego"" theory of corporate liability which provides that where a private person so dominates and controls a corporation that such corporation is his alter ego, court is justified in piercing the veil of the corporate entity and holding that the corporation and private person are one and the same.","REAL PROPERTY  Mortgages and Deeds of Trust. Unjust enrichment barred purchaser of surplus foreclosure-sale proceeds from retaining funds obtained through its equity-stripping scheme.",
"Custom Digest","101 CORPORATIONS AND BUSINESS ORGANIZATIONS > 101II Disregarding Corporate Entity;  Piercing Corporate Veil > 101k1035 Reasons and Justifications > 101k1039 Alter ego in general >","Taie v. Ten Bridges LLC","Yellow KeyCite","https://www.westlaw.com/Link/RelatedInformation/Flag?docGuid=If3af3e008e9a11eea182e13a206f6579&rank=24&listSource=Search&list=CUSTOMDIGEST&ppcid=6d017574d8984430b2fb430ae1151176&originationContext=Custom%20Digest&transitionType=SearchItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0","https://www.westlaw.com/Document/If3af3e008e9a11eea182e13a206f6579/View/FullText.html?listSource=Search&list=CUSTOMDIGEST&rank=24&sessionScopeId=6e8d0b7d40a5a04d1fdf39cf7363c40043029db1012b019bef0041712e9c2cde&ppcid=6d017574d8984430b2fb430ae1151176&originationContext=Custom%20Digest&transitionType=CustomDigestItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0#co_anchor_F342077582096","United States District Court, W.D. Washington, at Seattle.","November 28, 2023","704 F.Supp.3d 1147","To determine whether a corporation is a private person's alter ego, Washington courts look at (1) whether the corporate form was used to violate or evade a duty, and (2) whether the corporate form must be disregarded to prevent loss to an innocent party.","REAL PROPERTY  Mortgages and Deeds of Trust. Unjust enrichment barred purchaser of surplus foreclosure-sale proceeds from retaining funds obtained through its equity-stripping scheme.",
"Custom Digest","101 CORPORATIONS AND BUSINESS ORGANIZATIONS > 101II Disregarding Corporate Entity;  Piercing Corporate Veil > 101k1035 Reasons and Justifications > 101k1039 Alter ego in general >","Taie v. Ten Bridges LLC","Yellow KeyCite","https://www.westlaw.com/Link/RelatedInformation/Flag?docGuid=If3af3e008e9a11eea182e13a206f6579&rank=25&listSource=Search&list=CUSTOMDIGEST&ppcid=6d017574d8984430b2fb430ae1151176&originationContext=Custom%20Digest&transitionType=SearchItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0","https://www.westlaw.com/Document/If3af3e008e9a11eea182e13a206f6579/View/FullText.html?listSource=Search&list=CUSTOMDIGEST&rank=25&sessionScopeId=6e8d0b7d40a5a04d1fdf39cf7363c40043029db1012b019bef0041712e9c2cde&ppcid=6d017574d8984430b2fb430ae1151176&originationContext=Custom%20Digest&transitionType=CustomDigestItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0#co_anchor_F352077582096","United States District Court, W.D. Washington, at Seattle.","November 28, 2023","704 F.Supp.3d 1147","Under Washington law, for the first element of the ""alter ego"" theory of corporate liability to be met, the court must find an abuse of the corporate form, which typically involves fraud, misrepresentation, or some form of manipulation of the corporation to the stockholder's benefit and creditor's detriment.","REAL PROPERTY  Mortgages and Deeds of Trust. Unjust enrichment barred purchaser of surplus foreclosure-sale proceeds from retaining funds obtained through its equity-stripping scheme.",
