"Type","Key Number","Title","KeyCite Treatment","KeyCite URL","Document URL","Court","Date","Citation","Headnote","Document Preview",
"Custom Digest","101 CORPORATIONS AND BUSINESS ORGANIZATIONS > 101II Disregarding Corporate Entity;  Piercing Corporate Veil > 101k1050 Separate Corporations;  Disregarding Separate Entities > 101k1051 In general >","Bhatia v. Silvergate Bank","","","https://www.westlaw.com/Document/If6b82370e78a11eebe9fb3bd33cc2895/View/FullText.html?listSource=Search&list=CUSTOMDIGEST&rank=11&sessionScopeId=6e8d0b7d40a5a04d1fdf39cf7363c40043029db1012b019bef0041712e9c2cde&ppcid=ad4d49d9dc44487098c208a493aa9bbe&originationContext=Custom%20Digest&transitionType=CustomDigestItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0#co_anchor_F202079317906","United States District Court, S.D. California.","March 20, 2024","--- F.Supp.3d ----","In assessing whether a plaintiff has made a prima facie showing that two entities have such unity of interest and ownership that their separate personalities no longer exist, as the first prong of the alter ego test, courts consider nine factors: (1) the commingling of funds and other assets of the entities, (2) the holding out by one entity that it is liable for the debts of the other, (3) identical equitable ownership of the entities, (4) use of the same offices and employees, (5) use of one as a mere shell or conduit for the affairs of the other, (6) inadequate capitalization, (7) disregard of corporate formalities, (8) lack of segregation of corporate records, and (9) identical directors and officers.","E-COMMERCE  Fraud. Cryptocurrency exchange customers adequately alleged exchange's bank had actual knowledge of exchange's fraud, as element of aiding and abetting.",
"Custom Digest","101 CORPORATIONS AND BUSINESS ORGANIZATIONS > 101II Disregarding Corporate Entity;  Piercing Corporate Veil > 101k1050 Separate Corporations;  Disregarding Separate Entities > 101k1051 In general >","Bhatia v. Silvergate Bank","","","https://www.westlaw.com/Document/If6b82370e78a11eebe9fb3bd33cc2895/View/FullText.html?listSource=Search&list=CUSTOMDIGEST&rank=12&sessionScopeId=6e8d0b7d40a5a04d1fdf39cf7363c40043029db1012b019bef0041712e9c2cde&ppcid=ad4d49d9dc44487098c208a493aa9bbe&originationContext=Custom%20Digest&transitionType=CustomDigestItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0#co_anchor_F212079317906","United States District Court, S.D. California.","March 20, 2024","--- F.Supp.3d ----","For purposes of assessing whether a plaintiff has made a prima facie showing that a failure to disregard the separate identities of a corporation and another organization would result in fraud or injustice, as the second prong of the test for whether one entity is the alter ego of the other, the alter ego doctrine is not limited to intentional fraud, nor does it require bad faith; so long as there is a unity of interest and ownership, courts will ignore the corporate form and attribute wrongful or inequitable conduct to the organization controlling the corporation.","E-COMMERCE  Fraud. Cryptocurrency exchange customers adequately alleged exchange's bank had actual knowledge of exchange's fraud, as element of aiding and abetting.",
"Custom Digest","101 CORPORATIONS AND BUSINESS ORGANIZATIONS > 101II Disregarding Corporate Entity;  Piercing Corporate Veil > 101k1050 Separate Corporations;  Disregarding Separate Entities > 101k1051 In general >","Bhatia v. Silvergate Bank","","","https://www.westlaw.com/Document/If6b82370e78a11eebe9fb3bd33cc2895/View/FullText.html?listSource=Search&list=CUSTOMDIGEST&rank=13&sessionScopeId=6e8d0b7d40a5a04d1fdf39cf7363c40043029db1012b019bef0041712e9c2cde&ppcid=ad4d49d9dc44487098c208a493aa9bbe&originationContext=Custom%20Digest&transitionType=CustomDigestItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0#co_anchor_F222079317906","United States District Court, S.D. California.","March 20, 2024","--- F.Supp.3d ----","A court may consider the same variety of factors in making determinations on both prongs of the test for whether one entity is the alter ego of another.","E-COMMERCE  Fraud. Cryptocurrency exchange customers adequately alleged exchange's bank had actual knowledge of exchange's fraud, as element of aiding and abetting.",
"Custom Digest","101 CORPORATIONS AND BUSINESS ORGANIZATIONS > 101II Disregarding Corporate Entity;  Piercing Corporate Veil > 101k1050 Separate Corporations;  Disregarding Separate Entities > 101k1051 In general >","Franks v. Coopersurgical, Inc.","","","https://www.westlaw.com/Document/I506a1730e25d11eeb2c3b6044a269b45/View/FullText.html?listSource=Search&list=CUSTOMDIGEST&rank=14&sessionScopeId=6e8d0b7d40a5a04d1fdf39cf7363c40043029db1012b019bef0041712e9c2cde&ppcid=ad4d49d9dc44487098c208a493aa9bbe&originationContext=Custom%20Digest&transitionType=CustomDigestItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0#co_anchor_F402079240458","United States District Court, D. Rhode Island.","March 14, 2024","--- F.Supp.3d ----","Under Rhode Island law, piercing the corporate veil requires a showing that the two corporate entities are de facto nonexistent.","PRODUCTS LIABILITY  Preemption. Patient's products liability claim on theory of design defect was preempted by Medical Device Amendments of Federal Food, Drug, and Cosmetic Act.",
"Custom Digest","101 CORPORATIONS AND BUSINESS ORGANIZATIONS > 101II Disregarding Corporate Entity;  Piercing Corporate Veil > 101k1050 Separate Corporations;  Disregarding Separate Entities > 101k1051 In general >","SonicSolutions Algae Control, LLC v. Diversified Power International, LLC","","","https://www.westlaw.com/Document/I78937340dfe811ee9cccba66c6d5a6b9/View/FullText.html?listSource=Search&list=CUSTOMDIGEST&rank=15&sessionScopeId=6e8d0b7d40a5a04d1fdf39cf7363c40043029db1012b019bef0041712e9c2cde&ppcid=ad4d49d9dc44487098c208a493aa9bbe&originationContext=Custom%20Digest&transitionType=CustomDigestItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0#co_anchor_F352078952151","United States District Court, D. Massachusetts.","March 8, 2024","--- F.Supp.3d ----","Under Tennessee law, courts consider the following factors in determining whether to disregard a corporation's separate legal identity: (1) whether there was a failure to collect paid in capital; (2) whether the corporation was grossly undercapitalized; (3) the non-issuance of stock certificates; (4) the sole ownership of stock by one individual; (5) the use of the same office or business location; (6) the employment of the same employees or attorneys; (7) the use of the corporation as an instrumentality or business conduit for an individual or another corporation; (8) the diversion of corporate assets by or to a stockholder or other entity to the detriment of creditors, or the manipulation of assets and liabilities in another; (9) the use of the corporation as a subterfuge in illegal transactions; (10) the formation and use of the corporation to transfer to it the existing liability of another person or entity; and (11) the failure to maintain arms length relationships among related entities.","COMMERCIAL LAW  Implied Contracts. Genuine issues of material fact existed as to whether implied-in-fact contract existed between distributor and manufacturer under Massachusetts law.",
"Custom Digest","101 CORPORATIONS AND BUSINESS ORGANIZATIONS > 101II Disregarding Corporate Entity;  Piercing Corporate Veil > 101k1050 Separate Corporations;  Disregarding Separate Entities > 101k1051 In general >","Cortlandt Street Recovery Corp. v. Bonderman","","","https://www.westlaw.com/Document/Ib36941a0dc9d11ee82d0e1a671c29d9a/View/FullText.html?listSource=Search&list=CUSTOMDIGEST&rank=16&sessionScopeId=6e8d0b7d40a5a04d1fdf39cf7363c40043029db1012b019bef0041712e9c2cde&ppcid=ad4d49d9dc44487098c208a493aa9bbe&originationContext=Custom%20Digest&transitionType=CustomDigestItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0#co_anchor_F52078920636","Supreme Court, Appellate Division, First Department, New York.","March 7, 2024","226 A.D.3d 103","In considering domination by owner of a corporation to pierce the corporate veil, courts consider factors such as disregard of corporate formalities, inadequate capitalization, intermingling of funds, overlap in ownership, officers, directors and personnel, common office space or telephone numbers, degree of discretion demonstrated by alleged dominated corporation, whether corporations are treated as independent profit centers, and payment or guarantee of corporation's debts by dominating entity.","BUSINESS ORGANIZATIONS  Piercing Corporate Veil. There was no evidence that corporate entities involved in recapitalization of judgment debtors were their alter egos to pierce the corporate veil.",
"Custom Digest","101 CORPORATIONS AND BUSINESS ORGANIZATIONS > 101II Disregarding Corporate Entity;  Piercing Corporate Veil > 101k1050 Separate Corporations;  Disregarding Separate Entities > 101k1051 In general >","In re HVI Cat Canyon, Inc.","","","https://www.westlaw.com/Document/I097289a0d77911ee8842bd8545005dfa/View/FullText.html?listSource=Search&list=CUSTOMDIGEST&rank=17&sessionScopeId=6e8d0b7d40a5a04d1fdf39cf7363c40043029db1012b019bef0041712e9c2cde&ppcid=ad4d49d9dc44487098c208a493aa9bbe&originationContext=Custom%20Digest&transitionType=CustomDigestItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0#co_anchor_F442078846742","United States Bankruptcy Court, C.D. California, NORTHERN DIVISION.","February 29, 2024","658 B.R. 558","To satisfy the alter ego test under federal or California law, a plaintiff must make out a prima facie case (1) that there is such unity of interest and ownership that the separate personalities of the two entities no longer exist and (2) that failure to disregard their separate identities would result in fraud or injustice.","BANKRUPTCY  Stays. Stay of alter ego claims until trustee obtained judgment against corporate defendants and they failed to satisfy such judgment was not warranted.",
"Custom Digest","101 CORPORATIONS AND BUSINESS ORGANIZATIONS > 101II Disregarding Corporate Entity;  Piercing Corporate Veil > 101k1050 Separate Corporations;  Disregarding Separate Entities > 101k1051 In general >","Elpers Bros. Construction & Supply, Inc. v. Smith","","","https://www.westlaw.com/Document/I0336fb90d5a111ee9406b56d423b2f9f/View/FullText.html?listSource=Search&list=CUSTOMDIGEST&rank=18&sessionScopeId=6e8d0b7d40a5a04d1fdf39cf7363c40043029db1012b019bef0041712e9c2cde&ppcid=ad4d49d9dc44487098c208a493aa9bbe&originationContext=Custom%20Digest&transitionType=CustomDigestItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0#co_anchor_F102078806948","Court of Appeals of Indiana.","February 27, 2024","230 N.E.3d 920","Where trial court granted partial summary judgment for homeowners' association (HOA) on homeowners' negligence and breach of contract claims against it arising from inadequate drainage system installed on their property, and only remaining allegations against HOA were that it was an ""alter ego"" of other parties named in suit, dismissal of HOA as a named party in the suit was warranted; alter ego theory was not an independent cause of action, and remedy of piercing the corporate veil would be futile absent any independent claims.","BUSINESS ORGANIZATIONS  Piercing Corporate Veil. Dismissal of action against homeowners' association (HOA) was warranted when only remaining claim was that HOA was alter ego of another party.",
"Custom Digest","101 CORPORATIONS AND BUSINESS ORGANIZATIONS > 101II Disregarding Corporate Entity;  Piercing Corporate Veil > 101k1050 Separate Corporations;  Disregarding Separate Entities > 101k1051 In general >","Elpers Bros. Construction & Supply, Inc. v. Smith","","","https://www.westlaw.com/Document/I0336fb90d5a111ee9406b56d423b2f9f/View/FullText.html?listSource=Search&list=CUSTOMDIGEST&rank=19&sessionScopeId=6e8d0b7d40a5a04d1fdf39cf7363c40043029db1012b019bef0041712e9c2cde&ppcid=ad4d49d9dc44487098c208a493aa9bbe&originationContext=Custom%20Digest&transitionType=CustomDigestItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0#co_anchor_F112078806948","Court of Appeals of Indiana.","February 27, 2024","230 N.E.3d 920","The corporate alter ego doctrine is a device by which a plaintiff attempts to demonstrate that two corporations are so closely connected that the plaintiff should be able to sue one for the actions of the other.","BUSINESS ORGANIZATIONS  Piercing Corporate Veil. Dismissal of action against homeowners' association (HOA) was warranted when only remaining claim was that HOA was alter ego of another party.",
"Custom Digest","101 CORPORATIONS AND BUSINESS ORGANIZATIONS > 101II Disregarding Corporate Entity;  Piercing Corporate Veil > 101k1050 Separate Corporations;  Disregarding Separate Entities > 101k1051 In general >","Citibank, N.A. v. Aralpa Holdings Limited Partnership","Blue KeyCite","https://www.westlaw.com/Link/RelatedInformation/Flag?docGuid=I6f0e4710c24611eea2b581901854a0c3&rank=20&listSource=Search&list=CUSTOMDIGEST&ppcid=ad4d49d9dc44487098c208a493aa9bbe&originationContext=Custom%20Digest&transitionType=SearchItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0","https://www.westlaw.com/Document/I6f0e4710c24611eea2b581901854a0c3/View/FullText.html?listSource=Search&list=CUSTOMDIGEST&rank=20&sessionScopeId=6e8d0b7d40a5a04d1fdf39cf7363c40043029db1012b019bef0041712e9c2cde&ppcid=ad4d49d9dc44487098c208a493aa9bbe&originationContext=Custom%20Digest&transitionType=CustomDigestItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0#co_anchor_F322078536156","United States District Court, S.D. New York.","February 2, 2024","714 F.Supp.3d 416","Under New York law, factors to consider in determining whether an individual exercises complete domination over a corporation for that individual to be considered the alter ego of corporation to pierce the corporate veil include (1) the absence of the formalities and paraphernalia that are part and parcel of the corporate existence, i.e., issuance of stock, election of directors, keeping of corporate records and the like, (2) inadequate capitalization, (3) whether funds are put in and taken out of the corporation for personal rather than corporate purposes, (4) overlap in ownership, officers, directors, and personnel, (5) common office space, addresses, and telephone numbers of corporate entities, (6) the amount of business discretion displayed by the allegedly dominated corporation, (7) whether the related corporations deal with the dominated corporation at arm's length, (8) whether the corporations are treated as independent profit centers, (9) the payment or guarantee of debts of the dominated corporation by other corporations in the group, and (10) whether the corporation in question had property that was used by other of the corporations as if it were its own.","BUSINESS ORGANIZATIONS  Piercing Corporate Veil. Guarantor exercised domination over LLCs such that they had become a mere instrumentality of him, as required to reverse-pierce their corporate veils.",
"Custom Digest","101 CORPORATIONS AND BUSINESS ORGANIZATIONS > 101II Disregarding Corporate Entity;  Piercing Corporate Veil > 101k1050 Separate Corporations;  Disregarding Separate Entities > 101k1051 In general >","Citibank, N.A. v. Aralpa Holdings Limited Partnership","Blue KeyCite","https://www.westlaw.com/Link/RelatedInformation/Flag?docGuid=I6f0e4710c24611eea2b581901854a0c3&rank=21&listSource=Search&list=CUSTOMDIGEST&ppcid=ad4d49d9dc44487098c208a493aa9bbe&originationContext=Custom%20Digest&transitionType=SearchItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0","https://www.westlaw.com/Document/I6f0e4710c24611eea2b581901854a0c3/View/FullText.html?listSource=Search&list=CUSTOMDIGEST&rank=21&sessionScopeId=6e8d0b7d40a5a04d1fdf39cf7363c40043029db1012b019bef0041712e9c2cde&ppcid=ad4d49d9dc44487098c208a493aa9bbe&originationContext=Custom%20Digest&transitionType=CustomDigestItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0#co_anchor_F202078536156","United States District Court, S.D. New York.","February 2, 2024","714 F.Supp.3d 416","Under New York law, determination of whether one corporation is another corporation's alter ego does not involve consideration of corporate internal affairs in the relevant sense.","BUSINESS ORGANIZATIONS  Piercing Corporate Veil. Guarantor exercised domination over LLCs such that they had become a mere instrumentality of him, as required to reverse-pierce their corporate veils.",
"Custom Digest","101 CORPORATIONS AND BUSINESS ORGANIZATIONS > 101II Disregarding Corporate Entity;  Piercing Corporate Veil > 101k1050 Separate Corporations;  Disregarding Separate Entities > 101k1051 In general >","Doheny v. International Business Machines, Corp.","","","https://www.westlaw.com/Document/Ic7275680c1a611eea91dadd4e69133f5/View/FullText.html?listSource=Search&list=CUSTOMDIGEST&rank=22&sessionScopeId=6e8d0b7d40a5a04d1fdf39cf7363c40043029db1012b019bef0041712e9c2cde&ppcid=ad4d49d9dc44487098c208a493aa9bbe&originationContext=Custom%20Digest&transitionType=CustomDigestItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0#co_anchor_F532078526585","United States District Court, S.D. New York.","February 1, 2024","714 F.Supp.3d 342","Corporate entities are generally not liable for the acts of other corporate entities.","LABOR AND EMPLOYMENT  Discrimination. Former employee alleged that employer would not have laid her off but for her age, as required to state disparate-treatment claim under ADEA.",
