"Type","Key Number","Title","KeyCite Treatment","KeyCite URL","Document URL","Court","Date","Citation","Headnote","Document Preview",
"Custom Digest","101 CORPORATIONS AND BUSINESS ORGANIZATIONS > 101II Disregarding Corporate Entity;  Piercing Corporate Veil > 101k1057 Particular Occasions for Determining Corporate Entity > 101k1058 In general >","Disciplinary Counsel v. Nordic Title Agency, Inc., and Hall","","","https://www.westlaw.com/Document/Ife644250da7e11eba48ad8c74eab983c/View/FullText.html?listSource=Search&list=CUSTOMDIGEST&rank=11&sessionScopeId=6e8d0b7d40a5a04d1fdf39cf7363c40043029db1012b019bef0041712e9c2cde&ppcid=b48ae49d6f7047889e0471cc0af734ff&originationContext=Custom%20Digest&transitionType=CustomDigestItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0#co_anchor_F92053934165","Supreme Court of Ohio.","July 1, 2021","166 Ohio St.3d 49","Evidence was insufficient to establish president of company engaged in the unauthorized practice of law, and thus disciplinary counsel could not pierce the corporate veil and hold president responsible for the acts of company's employees in preparing and filing deeds to real property that were not reviewed by an attorney; president did not prepare any of the deeds or affidavits at issue, and company's policy was that all deeds and legal instruments had to be reviewed by an attorney.","LEGAL SERVICES  Unauthorized Practice. Civil penalty of $10,000 was warranted for title company's unauthorized practice of law by preparing and recording deeds to transfer title to real property.",
"Custom Digest","101 CORPORATIONS AND BUSINESS ORGANIZATIONS > 101II Disregarding Corporate Entity;  Piercing Corporate Veil > 101k1057 Particular Occasions for Determining Corporate Entity > 101k1058 In general >","Liberty Highrise Pvt. Ltd. v. Praxis Energy Agents DMCC","","","https://www.westlaw.com/Document/I48cdcd3093b611eb8cd99104b9a7118b/View/FullText.html?listSource=Search&list=CUSTOMDIGEST&rank=12&sessionScopeId=6e8d0b7d40a5a04d1fdf39cf7363c40043029db1012b019bef0041712e9c2cde&ppcid=b48ae49d6f7047889e0471cc0af734ff&originationContext=Custom%20Digest&transitionType=CustomDigestItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0#co_anchor_F112053369397","United States District Court, S.D. New York.","March 31, 2021","531 F.Supp.3d 854","Maritime vessel operator adequately alleged that Singapore company was alter ego of Dubai company sufficient to pierce the corporate veil of Singapore company in action for breach of contract, conversion, and unjust enrichment alleging companies wrongfully retained payment for bunker; though operator did not allege fraud, operator alleged overlap in both leadership and ownership of companies, same individual acted as legal advisor to both companies and communicated on behalf of both companies from same email address, sole shareholder of Singapore company was manager of Dubai company, both companies conducted the same type of business and sold same type of products under same terms and conditions, and companies shared the same internet domain name.","MARITIME LAW  Jurisdiction. Maritime vessel operator made prima facie showing of personal jurisdiction over Dubai company and Singapore company sufficient to defeat motion to dismiss.",
"Custom Digest","101 CORPORATIONS AND BUSINESS ORGANIZATIONS > 101II Disregarding Corporate Entity;  Piercing Corporate Veil > 101k1057 Particular Occasions for Determining Corporate Entity > 101k1058 In general >","Hanamura-Valashinas v. Transitions by Firenza, LLC","","","https://www.westlaw.com/Document/I992943d00da711eb8cddf39cfa051b39/View/FullText.html?listSource=Search&list=CUSTOMDIGEST&rank=13&sessionScopeId=6e8d0b7d40a5a04d1fdf39cf7363c40043029db1012b019bef0041712e9c2cde&ppcid=b48ae49d6f7047889e0471cc0af734ff&originationContext=Custom%20Digest&transitionType=CustomDigestItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0#co_anchor_F72052145478","Court of Appeals of Ohio, Eleventh District, Lake County.","October 13, 2020","160 N.E.3d 359","Managing partner and part-owner of construction company did not exercise control so complete over company that it had no separate mind, will, or existence of its own, and therefore corporate form of company could not be disregarded and managing partner and part-owner, as shareholders, could not be held liable for wrongs committed by company. (Per Lynch, J., with two judges concurring in judgment only.)","COMMERCIAL LAW  Contracts. Allegation by homeowners that managing partner falsified invoices before presenting them violated duty independent of construction agreement.",
"Custom Digest","101 CORPORATIONS AND BUSINESS ORGANIZATIONS > 101II Disregarding Corporate Entity;  Piercing Corporate Veil > 101k1057 Particular Occasions for Determining Corporate Entity > 101k1058 In general >","Saks Management and Associates, LLC v. Sung General Contracting, Inc.","","","https://www.westlaw.com/Document/Ie0964770e3f111eab5eeeeed678e6b81/View/FullText.html?listSource=Search&list=CUSTOMDIGEST&rank=14&sessionScopeId=6e8d0b7d40a5a04d1fdf39cf7363c40043029db1012b019bef0041712e9c2cde&ppcid=b48ae49d6f7047889e0471cc0af734ff&originationContext=Custom%20Digest&transitionType=CustomDigestItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0#co_anchor_F312051701507","Court of Appeals of Georgia.","August 21, 2020","356 Ga.App. 568","Evidence that construction contractor's business account was used to pay contractor's owner's personal credit-card bills and personal expenses and that owner transferred money between his personal and various business bank accounts was insufficient to warrant piercing contractor's corporate veil, absent evidence showing that the expenses were not legitimate business expenses or authorized by the corporation as part of owner's compensation.","COMMERCIAL LAW  Industry Regulation. Repair rule exemption to ban on unlicensed contractors from enforcing construction contracts did not allow contractor to enforce contract.",
"Custom Digest","101 CORPORATIONS AND BUSINESS ORGANIZATIONS > 101II Disregarding Corporate Entity;  Piercing Corporate Veil > 101k1057 Particular Occasions for Determining Corporate Entity > 101k1058 In general >","Carter v. City of Montgomery","","","https://www.westlaw.com/Document/I6e182f70d91911eaa13ca2bed92d37fc/View/FullText.html?listSource=Search&list=CUSTOMDIGEST&rank=15&sessionScopeId=6e8d0b7d40a5a04d1fdf39cf7363c40043029db1012b019bef0041712e9c2cde&ppcid=b48ae49d6f7047889e0471cc0af734ff&originationContext=Custom%20Digest&transitionType=CustomDigestItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0#co_anchor_F232051611455","United States District Court, M.D. Alabama, Northern Division.","July 17, 2020","473 F.Supp.3d 1273","Probation services company was not the alter ego of its principal company, as would establish successor liability for principal company by piercing the corporate veil based on excessive control in probationer's § 1983 against city and probation company, who entered into contract with city to supervise misdemeanor probation for those on municipal court-ordered probation, alleging violations of due process, equal protection, and the Fourth, Sixth, and Eighth Amendments for their involvement in municipal court's systemic practice of jailing traffic offenders for failing to pay fines without inquiring into their ability to pay; the record lacked evidence that principal company misused whatever control it had over probation company. <a href=""/Link/Document/FullText?findType=L&pubNum=1000583&cite=USCOAMENDIV&refType=LQ&contextData=%28sc.Default%29&transitionType=CustomDigestItem&ppcid=b48ae49d6f7047889e0471cc0af734ff"">U.S. Const. Amends. 4</a>, <a href=""/Link/Document/FullText?findType=L&pubNum=1000583&cite=USCOAMENDVI&refType=LQ&contextData=%28sc.Default%29&transitionType=CustomDigestItem&ppcid=b48ae49d6f7047889e0471cc0af734ff"">6</a>, <a href=""/Link/Document/FullText?findType=L&pubNum=1000583&cite=USCOAMENDVIII&refType=LQ&contextData=%28sc.Default%29&transitionType=CustomDigestItem&ppcid=b48ae49d6f7047889e0471cc0af734ff"">8</a>, <a href=""/Link/Document/FullText?findType=L&pubNum=1000583&cite=USCOAMENDXIV&refType=LQ&contextData=%28sc.Default%29&transitionType=CustomDigestItem&ppcid=b48ae49d6f7047889e0471cc0af734ff"">14</a>; 42 U.S.C.A. § <a href=""/Link/Document/FullText?findType=L&pubNum=1000546&cite=42USCAS1983&refType=LQ&contextData=%28sc.Default%29&transitionType=CustomDigestItem&ppcid=b48ae49d6f7047889e0471cc0af734ff"">1983</a>.","CIVIL RIGHTS  Due Process. Issue of fact existed whether city knew and was deliberately indifferent to company requesting probation revocation despite no willful failure to pay fines.",
"Custom Digest","101 CORPORATIONS AND BUSINESS ORGANIZATIONS > 101II Disregarding Corporate Entity;  Piercing Corporate Veil > 101k1057 Particular Occasions for Determining Corporate Entity > 101k1058 In general >","Hipps v. Biglari Holdings, Inc.","","","https://www.westlaw.com/Document/I0de6ce6016d011ea8f2fea1b83c4f42a/View/FullText.html?listSource=Search&list=CUSTOMDIGEST&rank=16&sessionScopeId=6e8d0b7d40a5a04d1fdf39cf7363c40043029db1012b019bef0041712e9c2cde&ppcid=b48ae49d6f7047889e0471cc0af734ff&originationContext=Custom%20Digest&transitionType=CustomDigestItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0#co_anchor_F202049772964","Court of Appeals of Indiana.","December 4, 2019","136 N.E.3d 629","Corporate alter ego doctrine did not permit minority shareholders to assert that corporation and limited partnerships of which corporation was majority limited partner were effectively same entity for purposes of treating partnerships' acquisition of corporation's shares as corporation's reacquisition of its own shares; purpose of corporate alter ego theory was to prevent a company from using an interrelated company to escape liability, not to determine whether company effectively reacquired its shares such that shares should have been considered nonvoting. Ind. Code Ann. § 23-1-27-2(a).","BUSINESS ORGANIZATIONS  Shareholders. Sole remedy for shareholders' merger-related claims of breach of fiduciary duty and unjust enrichment was to sell shares on open market.",
"Custom Digest","101 CORPORATIONS AND BUSINESS ORGANIZATIONS > 101II Disregarding Corporate Entity;  Piercing Corporate Veil > 101k1057 Particular Occasions for Determining Corporate Entity > 101k1058 In general >","Crosskey Architects, LLC v. Poko Partners, LLC","","","https://www.westlaw.com/Document/I6d9eac00d31511e9a85d952fcc023e60/View/FullText.html?listSource=Search&list=CUSTOMDIGEST&rank=17&sessionScopeId=6e8d0b7d40a5a04d1fdf39cf7363c40043029db1012b019bef0041712e9c2cde&ppcid=b48ae49d6f7047889e0471cc0af734ff&originationContext=Custom%20Digest&transitionType=CustomDigestItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0#co_anchor_F102049136225","Appellate Court of Connecticut.","September 10, 2019","192 Conn.App. 378","Trial court cited correct law regarding identity theory for piercing corporate veil, found facts in support of theory, and examined issue of owner's control of corporation in addition to other factors when making its determination that corporate veil of real estate development entities should be pierced, and thus, court did not improperly apply identity theory, in action by architectural firm against real estate development entities and their owners alleging breach of contract, quantum meruit, and unjust enrichment.","BUSINESS ORGANIZATIONS  Piercing Corporate Veil. Factual findings supported use of identity rule as basis for piercing corporate veil of real estate development entity.",
"Custom Digest","101 CORPORATIONS AND BUSINESS ORGANIZATIONS > 101II Disregarding Corporate Entity;  Piercing Corporate Veil > 101k1057 Particular Occasions for Determining Corporate Entity > 101k1058 In general >","Crosskey Architects, LLC v. Poko Partners, LLC","","","https://www.westlaw.com/Document/I6d9eac00d31511e9a85d952fcc023e60/View/FullText.html?listSource=Search&list=CUSTOMDIGEST&rank=18&sessionScopeId=6e8d0b7d40a5a04d1fdf39cf7363c40043029db1012b019bef0041712e9c2cde&ppcid=b48ae49d6f7047889e0471cc0af734ff&originationContext=Custom%20Digest&transitionType=CustomDigestItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0#co_anchor_F152049136225","Appellate Court of Connecticut.","September 10, 2019","192 Conn.App. 378","Trial court's factual findings supported use of identity rule as basis for piercing corporate veil of real estate development entities, in action by architectural firm against owners of entities; trial court found that specific corporations were locus of power through which owners maintained virtually unchecked power and control of cluster of corporations, owners viewed lack of clarity in organizational structure as virtue, all entities were located in one office and shared office supplies, entities were stacked to provide layers of protection to owners, and owners were paid first without notice to legitimate creditors.","BUSINESS ORGANIZATIONS  Piercing Corporate Veil. Factual findings supported use of identity rule as basis for piercing corporate veil of real estate development entity.",
"Custom Digest","101 CORPORATIONS AND BUSINESS ORGANIZATIONS > 101II Disregarding Corporate Entity;  Piercing Corporate Veil > 101k1057 Particular Occasions for Determining Corporate Entity > 101k1058 In general >","ETC Texas Pipeline, Ltd. v. Addison Exploration & Development, LLC","Red-striped KeyCite","https://www.westlaw.com/Link/RelatedInformation/Flag?docGuid=I4db0daf0c51211e991c3ae990eb01410&rank=19&listSource=Search&list=CUSTOMDIGEST&ppcid=b48ae49d6f7047889e0471cc0af734ff&originationContext=Custom%20Digest&transitionType=SearchItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0","https://www.westlaw.com/Document/I4db0daf0c51211e991c3ae990eb01410/View/FullText.html?listSource=Search&list=CUSTOMDIGEST&rank=19&sessionScopeId=6e8d0b7d40a5a04d1fdf39cf7363c40043029db1012b019bef0041712e9c2cde&ppcid=b48ae49d6f7047889e0471cc0af734ff&originationContext=Custom%20Digest&transitionType=CustomDigestItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0#co_anchor_F312048962982","Court of Appeals of Texas, Eastland.","August 22, 2019","582 S.W.3d 823","Evidence that pipeline companies were subsidiaries of energy company, that they had common officers, and that energy company controlled pipeline companies did not establish energy company was vicariously liable for pipeline companies absent any evidence of abuse, injustice, or inequity that would support holding energy company liable for conduct of its subsidiaries.","BUSINESS ORGANIZATIONS  Parent and Subsidiary. Energy company and subsidiary pipeline companies did not owe duty to development company.",
"Custom Digest","101 CORPORATIONS AND BUSINESS ORGANIZATIONS > 101II Disregarding Corporate Entity;  Piercing Corporate Veil > 101k1057 Particular Occasions for Determining Corporate Entity > 101k1058 In general >","Union Telecom, LLC v. United States","","","https://www.westlaw.com/Document/Ifd952a00c08711e991c3ae990eb01410/View/FullText.html?listSource=Search&list=CUSTOMDIGEST&rank=20&sessionScopeId=6e8d0b7d40a5a04d1fdf39cf7363c40043029db1012b019bef0041712e9c2cde&ppcid=b48ae49d6f7047889e0471cc0af734ff&originationContext=Custom%20Digest&transitionType=CustomDigestItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0#co_anchor_F122048920170","United States Court of Federal Claims.","August 16, 2019","144 Fed.Cl. 477","Telecommunications carrier did not exercise complete domination of corporation which resold carrier's prepaid long-distance telephone cards, and thus reseller was not alter ego of carrier; although carrier owned 51% of reseller and had right to appoint most of reseller's senior leadership, including its president, chief financial officer (CFO), and chief operating officer (COO), in practice individual who owned remaining 49% controlled reseller, managing day-to-day operations, making all final decisions, and excluding carrier-appointed leadership from meetings, and carrier and reseller otherwise filed separate tax returns, maintained own records, handled own accounts payable and receivable, occupied separate offices, maintained own bank accounts, and prepared own financial statements.","TAXATION  Excise. Presumption that telecommunications carrier included excise tax in prepaid phone cards' price paid by first non-carrier to buy cards was rebutted.",
