"Type","Key Number","Title","KeyCite Treatment","KeyCite URL","Document URL","Court","Date","Citation","Headnote","Document Preview",
"Custom Digest","101 CORPORATIONS AND BUSINESS ORGANIZATIONS > 101II Disregarding Corporate Entity;  Piercing Corporate Veil > 101k1057 Particular Occasions for Determining Corporate Entity > 101k1061 Evasion or violation of law or orders in general >","New Mexico ex rel. Balderas v. Real Estate Law Center, P.C.","","","https://www.westlaw.com/Document/I5fde60309da311e9b508f0c9c0d45880/View/FullText.html?listSource=Search&list=CUSTOMDIGEST&rank=11&sessionScopeId=6e8d0b7d40a5a04d1fdf39cf7363c40043029db1012b019bef0041712e9c2cde&ppcid=07b987e87d75405a93d8943da2c63b21&originationContext=Custom%20Digest&transitionType=CustomDigestItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0#co_anchor_F722048621483","United States District Court, D. New Mexico.","July 2, 2019","401 F.Supp.3d 1229","When determining whether a common enterprise exists for purposes of liability under Federal Trade Commission Act (FTCA), the pattern and frame-work of the whole enterprise must be taken into consideration; if the structure, organization, and pattern of a business venture reveal a common enterprise or a maze of integrated business entities, the FTCA disregards corporateness, and each entity can be held jointly and severally liable for the actions of other entities in that group. 12 U.S.C.A. § 5538(a)(1).","COMMERCIAL LAW  Unfair Practices. Attorneys and mortgage assistance relief providers did not engage in unfair or deceptive practices violative of New Mexico Unfair Practices Act.",
"Custom Digest","101 CORPORATIONS AND BUSINESS ORGANIZATIONS > 101II Disregarding Corporate Entity;  Piercing Corporate Veil > 101k1057 Particular Occasions for Determining Corporate Entity > 101k1061 Evasion or violation of law or orders in general >","New Mexico ex rel. Balderas v. Real Estate Law Center, P.C.","","","https://www.westlaw.com/Document/I5fde60309da311e9b508f0c9c0d45880/View/FullText.html?listSource=Search&list=CUSTOMDIGEST&rank=12&sessionScopeId=6e8d0b7d40a5a04d1fdf39cf7363c40043029db1012b019bef0041712e9c2cde&ppcid=07b987e87d75405a93d8943da2c63b21&originationContext=Custom%20Digest&transitionType=CustomDigestItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0#co_anchor_F1032048621483","United States District Court, D. New Mexico.","July 2, 2019","401 F.Supp.3d 1229","When determining whether a common enterprise exists for purposes of liability under Federal Trade Commission Act (FTCA), the court considers the following factors: (1) common control; (2) the sharing of office space and officers and employees; (3) whether business is transacted through a maze of interrelated companies; (4) the commingling of corporate funds and failure to maintain separation of companies; (5) unified advertising; and (6) evidence that reveals no real distinction exists between the corporate defendants. 12 U.S.C.A. § 5538(a)(1).","COMMERCIAL LAW  Unfair Practices. Attorneys and mortgage assistance relief providers did not engage in unfair or deceptive practices violative of New Mexico Unfair Practices Act.",
"Custom Digest","101 CORPORATIONS AND BUSINESS ORGANIZATIONS > 101II Disregarding Corporate Entity;  Piercing Corporate Veil > 101k1057 Particular Occasions for Determining Corporate Entity > 101k1061 Evasion or violation of law or orders in general >","Federal Trade Commission v. Pointbreak Media, LLC","","","https://www.westlaw.com/Document/I7f146190617911e99403c5c1b41b53c0/View/FullText.html?listSource=Search&list=CUSTOMDIGEST&rank=13&sessionScopeId=6e8d0b7d40a5a04d1fdf39cf7363c40043029db1012b019bef0041712e9c2cde&ppcid=07b987e87d75405a93d8943da2c63b21&originationContext=Custom%20Digest&transitionType=CustomDigestItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0#co_anchor_F32048055108","United States District Court, S.D. Florida.","April 4, 2019","376 F.Supp.3d 1257","When a common enterprise exists, each corporation may be held liable for the others' violations of the FTC Act, prohibiting unfair or deceptive acts or practices in or affecting commerce. Federal Trade Commission Act § 5, 15 U.S.C.A. § 45(a)(1).","COMMERCIAL LAW  Unfair Practices. Principals of telemarketing corporations were jointly and severally liable for monetary award for violating Fair Trade Commission Act.",
"Custom Digest","101 CORPORATIONS AND BUSINESS ORGANIZATIONS > 101II Disregarding Corporate Entity;  Piercing Corporate Veil > 101k1057 Particular Occasions for Determining Corporate Entity > 101k1061 Evasion or violation of law or orders in general >","Federal Trade Commission v. Pointbreak Media, LLC","","","https://www.westlaw.com/Document/I7f146190617911e99403c5c1b41b53c0/View/FullText.html?listSource=Search&list=CUSTOMDIGEST&rank=14&sessionScopeId=6e8d0b7d40a5a04d1fdf39cf7363c40043029db1012b019bef0041712e9c2cde&ppcid=07b987e87d75405a93d8943da2c63b21&originationContext=Custom%20Digest&transitionType=CustomDigestItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0#co_anchor_F42048055108","United States District Court, S.D. Florida.","April 4, 2019","376 F.Supp.3d 1257","Under the FTC Act, prohibiting unfair or deceptive acts or practices in or affecting commerce, a corporate entity can be held liable for the conduct of other entities, under a theory of common enterprise liability, where the structure, organization, and pattern of a business venture reveal a common enterprise or a maze of integrated business entities. Federal Trade Commission Act § 5, 15 U.S.C.A. § 45(a)(1).","COMMERCIAL LAW  Unfair Practices. Principals of telemarketing corporations were jointly and severally liable for monetary award for violating Fair Trade Commission Act.",
"Custom Digest","101 CORPORATIONS AND BUSINESS ORGANIZATIONS > 101II Disregarding Corporate Entity;  Piercing Corporate Veil > 101k1057 Particular Occasions for Determining Corporate Entity > 101k1061 Evasion or violation of law or orders in general >","Federal Trade Commission v. Pointbreak Media, LLC","","","https://www.westlaw.com/Document/I7f146190617911e99403c5c1b41b53c0/View/FullText.html?listSource=Search&list=CUSTOMDIGEST&rank=15&sessionScopeId=6e8d0b7d40a5a04d1fdf39cf7363c40043029db1012b019bef0041712e9c2cde&ppcid=07b987e87d75405a93d8943da2c63b21&originationContext=Custom%20Digest&transitionType=CustomDigestItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0#co_anchor_F52048055108","United States District Court, S.D. Florida.","April 4, 2019","376 F.Supp.3d 1257","In determining if a common enterprise exists, as required to hold a corporate entity liable for conduct of other entities, under the FTC Act, prohibiting unfair or deceptive acts or practices in or affecting commerce, courts consider whether the businesses share office spaces and employees, commingle funds, coordinate advertising efforts, and operate under common control. Federal Trade Commission Act § 5, 15 U.S.C.A. § 45(a)(1).","COMMERCIAL LAW  Unfair Practices. Principals of telemarketing corporations were jointly and severally liable for monetary award for violating Fair Trade Commission Act.",
"Custom Digest","101 CORPORATIONS AND BUSINESS ORGANIZATIONS > 101II Disregarding Corporate Entity;  Piercing Corporate Veil > 101k1057 Particular Occasions for Determining Corporate Entity > 101k1061 Evasion or violation of law or orders in general >","Federal Trade Commission v. Pointbreak Media, LLC","","","https://www.westlaw.com/Document/I7f146190617911e99403c5c1b41b53c0/View/FullText.html?listSource=Search&list=CUSTOMDIGEST&rank=16&sessionScopeId=6e8d0b7d40a5a04d1fdf39cf7363c40043029db1012b019bef0041712e9c2cde&ppcid=07b987e87d75405a93d8943da2c63b21&originationContext=Custom%20Digest&transitionType=CustomDigestItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0#co_anchor_F62048055108","United States District Court, S.D. Florida.","April 4, 2019","376 F.Supp.3d 1257","While courts are expected to weigh factors in determining if a common enterprise exists, as required to hold a corporate entity liable for unfair or deceptive acts or practices of other entities, under the FTC Act, the courts are primarily tasked with evaluating the pattern and framework of the whole enterprise. Federal Trade Commission Act § 5, 15 U.S.C.A. § 45(a)(1).","COMMERCIAL LAW  Unfair Practices. Principals of telemarketing corporations were jointly and severally liable for monetary award for violating Fair Trade Commission Act.",
"Custom Digest","101 CORPORATIONS AND BUSINESS ORGANIZATIONS > 101II Disregarding Corporate Entity;  Piercing Corporate Veil > 101k1057 Particular Occasions for Determining Corporate Entity > 101k1061 Evasion or violation of law or orders in general >","Federal Trade Commission v. Pointbreak Media, LLC","","","https://www.westlaw.com/Document/I7f146190617911e99403c5c1b41b53c0/View/FullText.html?listSource=Search&list=CUSTOMDIGEST&rank=17&sessionScopeId=6e8d0b7d40a5a04d1fdf39cf7363c40043029db1012b019bef0041712e9c2cde&ppcid=07b987e87d75405a93d8943da2c63b21&originationContext=Custom%20Digest&transitionType=CustomDigestItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0#co_anchor_F392048055108","United States District Court, S.D. Florida.","April 4, 2019","376 F.Supp.3d 1257","The common enterprise analysis, under the FTC Act, prohibiting unfair or deceptive acts or practices in or affecting commerce, is distinct from the alter ego inquiry, such that the entities formally may be separate corporations but operate as a common enterprise. Federal Trade Commission Act § 5, 15 U.S.C.A. § 45(a)(1).","COMMERCIAL LAW  Unfair Practices. Principals of telemarketing corporations were jointly and severally liable for monetary award for violating Fair Trade Commission Act.",
"Custom Digest","101 CORPORATIONS AND BUSINESS ORGANIZATIONS > 101II Disregarding Corporate Entity;  Piercing Corporate Veil > 101k1057 Particular Occasions for Determining Corporate Entity > 101k1061 Evasion or violation of law or orders in general >","Federal Trade Commission v. Pointbreak Media, LLC","","","https://www.westlaw.com/Document/I7f146190617911e99403c5c1b41b53c0/View/FullText.html?listSource=Search&list=CUSTOMDIGEST&rank=18&sessionScopeId=6e8d0b7d40a5a04d1fdf39cf7363c40043029db1012b019bef0041712e9c2cde&ppcid=07b987e87d75405a93d8943da2c63b21&originationContext=Custom%20Digest&transitionType=CustomDigestItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0#co_anchor_F402048055108","United States District Court, S.D. Florida.","April 4, 2019","376 F.Supp.3d 1257","Under the FTC Act, prohibiting unfair or deceptive acts or practices in or affecting commerce, entities constitute a ""common enterprise"" when they exhibit either vertical or horizontal commonality, which are qualities that may be demonstrated by a showing of strongly interdependent economic interests or the pooling of assets and revenues. Federal Trade Commission Act § 5, 15 U.S.C.A. § 45(a)(1).","COMMERCIAL LAW  Unfair Practices. Principals of telemarketing corporations were jointly and severally liable for monetary award for violating Fair Trade Commission Act.",
"Custom Digest","101 CORPORATIONS AND BUSINESS ORGANIZATIONS > 101II Disregarding Corporate Entity;  Piercing Corporate Veil > 101k1057 Particular Occasions for Determining Corporate Entity > 101k1061 Evasion or violation of law or orders in general >","In re Lee","","","https://www.westlaw.com/Document/Ie0525f70977611e8809390da5fe55bec/View/FullText.html?listSource=Search&list=CUSTOMDIGEST&rank=19&sessionScopeId=6e8d0b7d40a5a04d1fdf39cf7363c40043029db1012b019bef0041712e9c2cde&ppcid=07b987e87d75405a93d8943da2c63b21&originationContext=Custom%20Digest&transitionType=CustomDigestItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0#co_anchor_F32045189391","United States Court of Appeals, Seventh Circuit.","August 3, 2018","898 F.3d 768","So-called ""exclusivity"" provision of Indiana's Dissenters' Rights Statute, under which a minority shareholder entitled to dissent and to obtain payment for his shares is barred from challenging corporate action that created his entitlement, did not prevent minority shareholder which, after dissenting from corporate merger, had obtained money judgment for value of its shares from seeking to pierce veil of corporate entity that was liable on judgment entered under the Indiana Dissenter's Rights Statute, after that entity was stripped of assets following merger, in order to hold its majority shareholder personally liable; in pursuing veil-piercing claim, minority shareholder was not challenging merger that created its right to judgment under Indiana statute, but seeking to effectuate its statutory rights. Ind. Code Ann. § 23-1-44-8(c).","BUSINESS ORGANIZATIONS  Piercing Corporate Veil. Corporate veil could be pierced to hold debtor personally liable.",
"Custom Digest","101 CORPORATIONS AND BUSINESS ORGANIZATIONS > 101II Disregarding Corporate Entity;  Piercing Corporate Veil > 101k1057 Particular Occasions for Determining Corporate Entity > 101k1061 Evasion or violation of law or orders in general >","In re Lee","","","https://www.westlaw.com/Document/Ie0525f70977611e8809390da5fe55bec/View/FullText.html?listSource=Search&list=CUSTOMDIGEST&rank=20&sessionScopeId=6e8d0b7d40a5a04d1fdf39cf7363c40043029db1012b019bef0041712e9c2cde&ppcid=07b987e87d75405a93d8943da2c63b21&originationContext=Custom%20Digest&transitionType=CustomDigestItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0#co_anchor_F52045189391","United States Court of Appeals, Seventh Circuit.","August 3, 2018","898 F.3d 768","In seeking to pierce veil that separated corporate entity liable on judgment entered under Indiana's Dissenters' Rights Statute, based on conduct of that entity's principal in seeking to strip entity of assets following merger from which minority shareholder had dissented, minority shareholder was not seeking to circumvent so-called ""exclusivity"" provision of the Dissenters' Rights Statute; rather, it was corporate entity's principal who was seeking to circumvent statute by stripping corporation of assets in order to prevent minority shareholder from recovering on its judgment. Ind. Code Ann. § 23-1-44-8(c).","BUSINESS ORGANIZATIONS  Piercing Corporate Veil. Corporate veil could be pierced to hold debtor personally liable.",
