"Type","Key Number","Title","KeyCite Treatment","KeyCite URL","Document URL","Court","Date","Citation","Headnote","Document Preview",
"Custom Digest","101 CORPORATIONS AND BUSINESS ORGANIZATIONS > 101II Disregarding Corporate Entity;  Piercing Corporate Veil > 101k1079 Actions to Pierce Corporate Veil > 101k1085 Pleading > 101k1085(1) In general >","134 Emmut Properties LLC v. Galaxy Lighting 136, Inc.","","","https://www.westlaw.com/Document/I8cd01db07afc11eda4e8d87b89bef7e9/View/FullText.html?listSource=Search&list=CUSTOMDIGEST&rank=11&sessionScopeId=6e8d0b7d40a5a04d1fdf39cf7363c40043029db1012b019bef0041712e9c2cde&ppcid=e3c4a0e967ed42f287e0c2444088cb0d&originationContext=Custom%20Digest&transitionType=CustomDigestItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0#co_anchor_F22070717201","Supreme Court, Appellate Division, First Department, New York.","December 13, 2022","211 A.D.3d 505","Proposed amendments to landlord's complaint were sufficient to support an inference of corporate abuse by individual defendants that allegedly controlled tenant, as required for landlord to amend its complaint to add them and assert a veil-piercing claim against them; complaint alleged that the lease one of the individual defendants negotiated on behalf of tenant resulted in inequitable consequences as they failed to pay rent for approximately a year, that same individual defendant was identified as the person landlord's agents communicated with to negotiate the lease and she was personally observed at tenant's premises on a daily basis, and complaint alleged that individual defendants conspired to perpetrate wrong by opening a shell company to avoid paying rent.","BUSINESS ORGANIZATIONS  Piercing Corporate Veil. Proposed amendments to landlord's complaint were sufficient to raise inference that individual defendants committed corporate abuse through tenant.",
"Custom Digest","101 CORPORATIONS AND BUSINESS ORGANIZATIONS > 101II Disregarding Corporate Entity;  Piercing Corporate Veil > 101k1079 Actions to Pierce Corporate Veil > 101k1085 Pleading > 101k1085(1) In general >","In re All Year Holdings Limited","","","https://www.westlaw.com/Document/I3e3389907ace11eda4fad6c5dd295075/View/FullText.html?listSource=Search&list=CUSTOMDIGEST&rank=12&sessionScopeId=6e8d0b7d40a5a04d1fdf39cf7363c40043029db1012b019bef0041712e9c2cde&ppcid=e3c4a0e967ed42f287e0c2444088cb0d&originationContext=Custom%20Digest&transitionType=CustomDigestItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0#co_anchor_F72070716364","United States District Court, S.D. New York.","December 12, 2022","648 B.R. 434","Courts properly grant motions to dismiss alter ego claims when complaint fails to allege that corporate parent's alleged domination and control of subsidiary either is not exercised in connection with transaction at issue or was not used to perpetuate fraud or some other wrong against plaintiff.","BUSINESS ORGANIZATIONS  Limited Liability Companies. Estate of parent LLC succeeded to LLC's membership in special-purpose vehicle LLC, so automatic dissolution was not triggered for lack of members.",
"Custom Digest","101 CORPORATIONS AND BUSINESS ORGANIZATIONS > 101II Disregarding Corporate Entity;  Piercing Corporate Veil > 101k1079 Actions to Pierce Corporate Veil > 101k1085 Pleading > 101k1085(1) In general >","F&R Goldfish Corp. v. Furleiter","","","https://www.westlaw.com/Document/I969c81905ad011edb199efd025be2f6d/View/FullText.html?listSource=Search&list=CUSTOMDIGEST&rank=13&sessionScopeId=6e8d0b7d40a5a04d1fdf39cf7363c40043029db1012b019bef0041712e9c2cde&ppcid=e3c4a0e967ed42f287e0c2444088cb0d&originationContext=Custom%20Digest&transitionType=CustomDigestItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0#co_anchor_F62070398017","Supreme Court, Appellate Division, Second Department, New York.","November 2, 2022","210 A.D.3d 643","A cause of action under the doctrine of piercing the corporate veil is not required to meet any heightened level of particularity in its allegations.","BUSINESS ORGANIZATIONS  Piercing Corporate Veil. Fish supplier alleged that owner of purchasing corporation dominated corporate entity and engaged in acts amounting to abuse of corporate form.",
"Custom Digest","101 CORPORATIONS AND BUSINESS ORGANIZATIONS > 101II Disregarding Corporate Entity;  Piercing Corporate Veil > 101k1079 Actions to Pierce Corporate Veil > 101k1085 Pleading > 101k1085(1) In general >","In re Outpatient Medical Center Employee Antitrust Litigation","","","https://www.westlaw.com/Document/Iec8596803e3511edbbe88b9189e491a6/View/FullText.html?listSource=Search&list=CUSTOMDIGEST&rank=14&sessionScopeId=6e8d0b7d40a5a04d1fdf39cf7363c40043029db1012b019bef0041712e9c2cde&ppcid=e3c4a0e967ed42f287e0c2444088cb0d&originationContext=Custom%20Digest&transitionType=CustomDigestItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0#co_anchor_F602057135287","United States District Court, N.D. Illinois, Eastern Division.","September 26, 2022","630 F.Supp.3d 968","Allegation of former senior employees of operator of outpatient medical centers, that operator continued its existence and business under new name after it was acquired by parent entity, was insufficient to plead veil-piercing claim under Delaware law, seeking to hold parent entity liable under the Sherman Act for alleged antitrust conspiracy pursuant to which operator and its competitors agreed not to solicit one another's senior-level employees. Sherman Act § 1, 15 U.S.C.A. § <a href=""/Link/Document/FullText?findType=L&pubNum=1000546&cite=15USCAS1&refType=LQ&contextData=%28sc.Default%29&transitionType=CustomDigestItem&ppcid=e3c4a0e967ed42f287e0c2444088cb0d"">1</a>.","ANTITRUST  Health Care Providers. Former senior employees of operator of medical centers sufficiently alleged that non-solicitation agreements were per se unreasonable.",
"Custom Digest","101 CORPORATIONS AND BUSINESS ORGANIZATIONS > 101II Disregarding Corporate Entity;  Piercing Corporate Veil > 101k1079 Actions to Pierce Corporate Veil > 101k1085 Pleading > 101k1085(1) In general >","Webber v. Armslist LLC","Red KeyCite","https://www.westlaw.com/Link/RelatedInformation/Flag?docGuid=I9fb979e0421211ec9628c8aa9fee98cb&rank=15&listSource=Search&list=CUSTOMDIGEST&ppcid=e3c4a0e967ed42f287e0c2444088cb0d&originationContext=Custom%20Digest&transitionType=SearchItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0","https://www.westlaw.com/Document/I9fb979e0421211ec9628c8aa9fee98cb/View/FullText.html?listSource=Search&list=CUSTOMDIGEST&rank=15&sessionScopeId=6e8d0b7d40a5a04d1fdf39cf7363c40043029db1012b019bef0041712e9c2cde&ppcid=e3c4a0e967ed42f287e0c2444088cb0d&originationContext=Custom%20Digest&transitionType=CustomDigestItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0#co_anchor_F432054872734","United States District Court, E.D. Wisconsin.","November 9, 2021","572 F.Supp.3d 603","Father, as special administrator of daughter's estate, failed to state a claim to pierce corporate veil against owner of online gun market place, in father's action against marketplace and owner arising from alleged illegal purchase of weapon used to murder daughter via marketplace, where father's direct claims against marketplace failed, meaning that marketplace had no corporate liability to impose on owner, and regardless, father asserted nothing more than legal conclusions, namely that marketplace was the ""alter-ego"" of owner and that, upon information and belief, marketplace was not appropriately capitalized and did not follow corporate formalities.","TORTS  Negligence. Father, as administrator of daughter's estate, failed to state claim for negligence under Wisconsin law against online gun marketplace and its owner.",
"Custom Digest","101 CORPORATIONS AND BUSINESS ORGANIZATIONS > 101II Disregarding Corporate Entity;  Piercing Corporate Veil > 101k1079 Actions to Pierce Corporate Veil > 101k1085 Pleading > 101k1085(1) In general >","In re VanHuss","","","https://www.westlaw.com/Document/If98ac10037f811ec942aeddc9ab46cc4/View/FullText.html?listSource=Search&list=CUSTOMDIGEST&rank=16&sessionScopeId=6e8d0b7d40a5a04d1fdf39cf7363c40043029db1012b019bef0041712e9c2cde&ppcid=e3c4a0e967ed42f287e0c2444088cb0d&originationContext=Custom%20Digest&transitionType=CustomDigestItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0#co_anchor_F302054798971","United States Bankruptcy Court, C.D. Illinois.","October 27, 2021","633 B.R. 830","Allegations by employees who worked as laborers for Chapter 7 debtor's business that business failed to forward deductions taken from their gross pay for union dues and vacation pay to union and vacation benefit funds, but that debtor deposited over $10,000 into his retirement accounts taken from his ""business accounts"" and that debtor participated in conversion of employees' assets, without alleging that any money received by debtor was not owed to him by business or that the payments were related to anything other than legitimate obligations of business, or alleging that business was a sham or that there was a unity of interest between business and debtor sufficient to compel ignoring their separate existences, failed to support veil-piercing claim under Illinois law.","BUSINESS ORGANIZATIONS  Parties. Employees who worked for debtor's business failed to allege concrete or actual injury from business's failure to forward deductions for union dues.",
"Custom Digest","101 CORPORATIONS AND BUSINESS ORGANIZATIONS > 101II Disregarding Corporate Entity;  Piercing Corporate Veil > 101k1079 Actions to Pierce Corporate Veil > 101k1085 Pleading > 101k1085(1) In general >","Pado, Inc. v. SG Trademark Holding Co. LLC","","","https://www.westlaw.com/Document/I6b66e280ac0911ebb2ee8b296d2219b6/View/FullText.html?listSource=Search&list=CUSTOMDIGEST&rank=17&sessionScopeId=6e8d0b7d40a5a04d1fdf39cf7363c40043029db1012b019bef0041712e9c2cde&ppcid=e3c4a0e967ed42f287e0c2444088cb0d&originationContext=Custom%20Digest&transitionType=CustomDigestItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0#co_anchor_F132053546267","United States District Court, E.D. New York.","April 29, 2021","537 F.Supp.3d 414","Under New York law, the party attempting to pierce a corporate veil must come forward with factual allegations as to both elements of the veil-piercing claim.","BUSINESS ORGANIZATIONS  Piercing Corporate Veil. Patent owner failed to adequately plead facts justifying piercing corporate veil under New York law to hold competitor's owner directly liable for patent infringement.",
"Custom Digest","101 CORPORATIONS AND BUSINESS ORGANIZATIONS > 101II Disregarding Corporate Entity;  Piercing Corporate Veil > 101k1079 Actions to Pierce Corporate Veil > 101k1085 Pleading > 101k1085(1) In general >","Alvarez Galvez v. Fanjul Corporation","Yellow KeyCite","https://www.westlaw.com/Link/RelatedInformation/Flag?docGuid=I5fa2ef109cfb11ebb59191cef82ec18e&rank=18&listSource=Search&list=CUSTOMDIGEST&ppcid=e3c4a0e967ed42f287e0c2444088cb0d&originationContext=Custom%20Digest&transitionType=SearchItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0","https://www.westlaw.com/Document/I5fa2ef109cfb11ebb59191cef82ec18e/View/FullText.html?listSource=Search&list=CUSTOMDIGEST&rank=18&sessionScopeId=6e8d0b7d40a5a04d1fdf39cf7363c40043029db1012b019bef0041712e9c2cde&ppcid=e3c4a0e967ed42f287e0c2444088cb0d&originationContext=Custom%20Digest&transitionType=CustomDigestItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0#co_anchor_F202053435469","United States District Court, S.D. Florida.","April 12, 2021","533 F.Supp.3d 1268","Homeowners' allegations that sugar company in the Dominican Republic that forcibly evicted them from their homes was an ""alter ego"" of Florida corporation was insufficient to plead an alter ego theory of liability under Florida law or federal common law; although homeowners asserted that Florida corporation owned 35% of sugar company's shares through a subsidiary, and that Florida corporation and sugar company had four overlapping officers and directors, homeowners did not allege how Florida corporation controlled or dominated Dominican Republic sugar company to such an extent that the court should disregard the corporate entity, and homeowners failed to plead any allegations of improper or fraudulent use of the corporate form.","LITIGATION  Jurisdiction. District Court lacked alienage jurisdiction over claims that sugar company forcibly evicted homeowners because both parties were foreign citizens.",
"Custom Digest","101 CORPORATIONS AND BUSINESS ORGANIZATIONS > 101II Disregarding Corporate Entity;  Piercing Corporate Veil > 101k1079 Actions to Pierce Corporate Veil > 101k1085 Pleading > 101k1085(1) In general >","Abdo v. Abdo","","","https://www.westlaw.com/Document/I1b91006088c311eba0bf9e471a95d041/View/FullText.html?listSource=Search&list=CUSTOMDIGEST&rank=19&sessionScopeId=6e8d0b7d40a5a04d1fdf39cf7363c40043029db1012b019bef0041712e9c2cde&ppcid=e3c4a0e967ed42f287e0c2444088cb0d&originationContext=Custom%20Digest&transitionType=CustomDigestItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0#co_anchor_F112053277238","District Court of Appeal of Florida, Second District.","March 19, 2021","320 So.3d 791","Specific factors must be pleaded and ultimately proven to pierce the corporate veil.","BUSINESS ORGANIZATIONS  Contempt. Shareholder's brother could not be held in contempt for failing return certain domains and associated assets of non-resident corporate entities.",
"Custom Digest","101 CORPORATIONS AND BUSINESS ORGANIZATIONS > 101II Disregarding Corporate Entity;  Piercing Corporate Veil > 101k1079 Actions to Pierce Corporate Veil > 101k1085 Pleading > 101k1085(1) In general >","Walsam 316, LLC v. 316 Bowery Realty Corp.","","","https://www.westlaw.com/Document/Ia5ed0d30602311eb8cb3c4fde92c4669/View/FullText.html?listSource=Search&list=CUSTOMDIGEST&rank=20&sessionScopeId=6e8d0b7d40a5a04d1fdf39cf7363c40043029db1012b019bef0041712e9c2cde&ppcid=e3c4a0e967ed42f287e0c2444088cb0d&originationContext=Custom%20Digest&transitionType=CustomDigestItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0#co_anchor_F12052833833","Supreme Court, Appellate Division, First Department, New York.","January 26, 2021","190 A.D.3d 626","Property owner failed to adequately state a claim to pierce the corporate veil in action against master landlord of property and former master landlord; property owners failed to allege facts that would establish that master landlord of property dominated former master landlord and used that domination to commit fraud or wrong against property owners, that master landlord took improper actions in their individual capacities, that master landlord abused privilege of doing business in corporate or limited liability company (LLC) form by failing to adhere to corporate formalities, and property owners' managing agent's affidavit, submitted in opposition to master landlord's motion for summary judgment, failed to remedy defects in property owners' complaint.","BUSINESS ORGANIZATIONS  Piercing Corporate Veil. Property owners failed to adequately state a claim to pierce the corporate veil of master landlord.",
"Custom Digest","101 CORPORATIONS AND BUSINESS ORGANIZATIONS > 101II Disregarding Corporate Entity;  Piercing Corporate Veil > 101k1079 Actions to Pierce Corporate Veil > 101k1085 Pleading > 101k1085(1) In general >","Sutton 58 Assocs. LLC v. Pilevsky","","","https://www.westlaw.com/Document/Id3d8ea9049ec11eb960a9329eed1cde2/View/FullText.html?listSource=Search&list=CUSTOMDIGEST&rank=21&sessionScopeId=6e8d0b7d40a5a04d1fdf39cf7363c40043029db1012b019bef0041712e9c2cde&ppcid=e3c4a0e967ed42f287e0c2444088cb0d&originationContext=Custom%20Digest&transitionType=CustomDigestItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0#co_anchor_F92052655016","Supreme Court, Appellate Division, First Department, New York.","December 29, 2020","189 A.D.3d 726","Even assuming that individual borrowers dominated two borrower corporations, corporate veil could not be pierced so as to hold individual borrowers personally liable, in action by lender which alleged that corporations tortiously interfered with lender's loan agreements; lender's complaint was conclusory, at most it alleged a wrong against the corporations, but it failed to sufficiently allege an injury to lender.","BUSINESS ORGANIZATIONS  Piercing Corporate Veil. Corporate veil could not be pierced so as to hold individual borrowers personally liable.",
