"Type","Key Number","Title","KeyCite Treatment","KeyCite URL","Document URL","Court","Date","Citation","Headnote","Document Preview",
"Custom Digest","101 CORPORATIONS AND BUSINESS ORGANIZATIONS > 101II Disregarding Corporate Entity;  Piercing Corporate Veil > 101k1035 Reasons and Justifications > 101k1037 Justice and equity in general >","Wells Fargo Bank, N.A. v. Stewart Homes, Inc.","","","https://www.westlaw.com/Document/Ia3062c70131011efb1298959663a2575/View/FullText.html?listSource=Search&list=CUSTOMDIGEST&rank=11&sessionScopeId=6e8d0b7d40a5a04d1fdf39cf7363c40043029db1012b019bef0041712e9c2cde&ppcid=1c4e1386e64441d9af4dc0ab7b00e6b1&originationContext=Custom%20Digest&transitionType=CustomDigestItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0#co_anchor_F232079947227","United States District Court, C.D. California.","May 2, 2024","--- F.Supp.3d ----","Under California law, there must be direct evidence of specific manipulative conduct for a court to find alter ego; the specific manipulative conduct must include some conduct amounting to bad faith which would make it inequitable for the equitable owner of a corporation to hide behind its corporate veil.","FINANCE AND BANKING  Attachment and Garnishment. Bank demonstrated probable validity of fraudulent transfer claim under California law, as required to issue writ of attachment.",
"Custom Digest","101 CORPORATIONS AND BUSINESS ORGANIZATIONS > 101II Disregarding Corporate Entity;  Piercing Corporate Veil > 101k1035 Reasons and Justifications > 101k1037 Justice and equity in general >","Dragons 516 Limited v. Knights Genesis Investment Limited","","","https://www.westlaw.com/Document/I77a681d0017f11ef9f2786c52978ae39/View/FullText.html?listSource=Search&list=CUSTOMDIGEST&rank=12&sessionScopeId=6e8d0b7d40a5a04d1fdf39cf7363c40043029db1012b019bef0041712e9c2cde&ppcid=1c4e1386e64441d9af4dc0ab7b00e6b1&originationContext=Custom%20Digest&transitionType=CustomDigestItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0#co_anchor_F22079688847","Supreme Court, Appellate Division, First Department, New York.","April 23, 2024","226 A.D.3d 563","Generally, piercing the corporate veil to reach the owners of a corporation requires a showing that: (1) the owners exercised complete domination of the corporation in respect to the transaction attacked, and (2) such domination was used to commit a fraud or wrong against the plaintiff.","BUSINESS ORGANIZATIONS  Limited Liability Companies. Piercing of limited liability company's (LLC) corporate veil to reach parent companies in fraud and conversion action was not warranted.",
"Custom Digest","101 CORPORATIONS AND BUSINESS ORGANIZATIONS > 101II Disregarding Corporate Entity;  Piercing Corporate Veil > 101k1035 Reasons and Justifications > 101k1037 Justice and equity in general >","Dragons 516 Limited v. Knights Genesis Investment Limited","","","https://www.westlaw.com/Document/I77a681d0017f11ef9f2786c52978ae39/View/FullText.html?listSource=Search&list=CUSTOMDIGEST&rank=13&sessionScopeId=6e8d0b7d40a5a04d1fdf39cf7363c40043029db1012b019bef0041712e9c2cde&ppcid=1c4e1386e64441d9af4dc0ab7b00e6b1&originationContext=Custom%20Digest&transitionType=CustomDigestItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0#co_anchor_F42079688847","Supreme Court, Appellate Division, First Department, New York.","April 23, 2024","226 A.D.3d 563","A party seeking to pierce the corporate veil to reach a corporation's owners must establish that the owners, through their domination, abused the privilege of doing business in the corporate form to perpetrate a wrong or injustice against that party such that a court in equity will intervene.","BUSINESS ORGANIZATIONS  Limited Liability Companies. Piercing of limited liability company's (LLC) corporate veil to reach parent companies in fraud and conversion action was not warranted.",
"Custom Digest","101 CORPORATIONS AND BUSINESS ORGANIZATIONS > 101II Disregarding Corporate Entity;  Piercing Corporate Veil > 101k1035 Reasons and Justifications > 101k1037 Justice and equity in general >","Eletson Holdings, Inc. v. Levona Holdings Ltd.","","","https://www.westlaw.com/Document/I88ccbb60007f11efbdd59e237eab59d2/View/FullText.html?listSource=Search&list=CUSTOMDIGEST&rank=14&sessionScopeId=6e8d0b7d40a5a04d1fdf39cf7363c40043029db1012b019bef0041712e9c2cde&ppcid=1c4e1386e64441d9af4dc0ab7b00e6b1&originationContext=Custom%20Digest&transitionType=CustomDigestItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0#co_anchor_F542079689333","United States District Court, S.D. New York.","April 19, 2024","--- F.Supp.3d ----","An alter-ego relationship is not easy to establish and exists only where the instrumentality is so extensively controlled that a relationship of principal and agent is created or where affording the entity separate juridical status would work fraud or injustice; common ownership and control is not enough.","COMMERCIAL LAW  Arbitration. Arbitrator exceeded his authority by ordering nonparties, as purported alter egos of party to arbitration, to pay damages to shipping company.",
"Custom Digest","101 CORPORATIONS AND BUSINESS ORGANIZATIONS > 101II Disregarding Corporate Entity;  Piercing Corporate Veil > 101k1035 Reasons and Justifications > 101k1037 Justice and equity in general >","JNM Express, LLC v. Lozano","","","https://www.westlaw.com/Document/I1bfdebe0fe6211ee86b2beb45dbf3832/View/FullText.html?listSource=Search&list=CUSTOMDIGEST&rank=15&sessionScopeId=6e8d0b7d40a5a04d1fdf39cf7363c40043029db1012b019bef0041712e9c2cde&ppcid=1c4e1386e64441d9af4dc0ab7b00e6b1&originationContext=Custom%20Digest&transitionType=CustomDigestItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0#co_anchor_F82079662161","Supreme Court of Texas.","April 19, 2024","688 S.W.3d 327","Alter ego applies, supporting piercing of corporate veil, when there is such unity between corporation and individual that the separateness of the corporation has ceased and holding only the corporation liable would result in injustice.","BUSINESS ORGANIZATIONS  Piercing Corporate Veil. Injustice prong for piercing corporate veil on alter ego theory was not met in truck driver's personal injury action against trucking companies.",
"Custom Digest","101 CORPORATIONS AND BUSINESS ORGANIZATIONS > 101II Disregarding Corporate Entity;  Piercing Corporate Veil > 101k1035 Reasons and Justifications > 101k1037 Justice and equity in general >","JNM Express, LLC v. Lozano","","","https://www.westlaw.com/Document/I1bfdebe0fe6211ee86b2beb45dbf3832/View/FullText.html?listSource=Search&list=CUSTOMDIGEST&rank=16&sessionScopeId=6e8d0b7d40a5a04d1fdf39cf7363c40043029db1012b019bef0041712e9c2cde&ppcid=1c4e1386e64441d9af4dc0ab7b00e6b1&originationContext=Custom%20Digest&transitionType=CustomDigestItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0#co_anchor_F92079662161","Supreme Court of Texas.","April 19, 2024","688 S.W.3d 327","The ""injustice"" prong of the alter ego basis for piercing the corporate veil requires more than a judge's or juror's subjective perception of unfairness in holding only the corporation liable.","BUSINESS ORGANIZATIONS  Piercing Corporate Veil. Injustice prong for piercing corporate veil on alter ego theory was not met in truck driver's personal injury action against trucking companies.",
"Custom Digest","101 CORPORATIONS AND BUSINESS ORGANIZATIONS > 101II Disregarding Corporate Entity;  Piercing Corporate Veil > 101k1035 Reasons and Justifications > 101k1037 Justice and equity in general >","JNM Express, LLC v. Lozano","","","https://www.westlaw.com/Document/I1bfdebe0fe6211ee86b2beb45dbf3832/View/FullText.html?listSource=Search&list=CUSTOMDIGEST&rank=17&sessionScopeId=6e8d0b7d40a5a04d1fdf39cf7363c40043029db1012b019bef0041712e9c2cde&ppcid=1c4e1386e64441d9af4dc0ab7b00e6b1&originationContext=Custom%20Digest&transitionType=CustomDigestItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0#co_anchor_F102079662161","Supreme Court of Texas.","April 19, 2024","688 S.W.3d 327","The ""injustice"" prong of the alter ego basis for piercing the corporate veil references the kinds of abuse that the corporate structure should not shield, like fraud, evasion of existing obligations, circumvention of statutes, monopolization, criminal conduct, and the like; such abuse is necessary before disregarding the existence of a corporation as a separate entity.","BUSINESS ORGANIZATIONS  Piercing Corporate Veil. Injustice prong for piercing corporate veil on alter ego theory was not met in truck driver's personal injury action against trucking companies.",
"Custom Digest","101 CORPORATIONS AND BUSINESS ORGANIZATIONS > 101II Disregarding Corporate Entity;  Piercing Corporate Veil > 101k1035 Reasons and Justifications > 101k1037 Justice and equity in general >","JNM Express, LLC v. Lozano","","","https://www.westlaw.com/Document/I1bfdebe0fe6211ee86b2beb45dbf3832/View/FullText.html?listSource=Search&list=CUSTOMDIGEST&rank=18&sessionScopeId=6e8d0b7d40a5a04d1fdf39cf7363c40043029db1012b019bef0041712e9c2cde&ppcid=1c4e1386e64441d9af4dc0ab7b00e6b1&originationContext=Custom%20Digest&transitionType=CustomDigestItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0#co_anchor_F112079662161","Supreme Court of Texas.","April 19, 2024","688 S.W.3d 327","To satisfy the ""injustice"" prong of the alter ego basis for piercing the corporate veil, a plaintiff must prove that he has fallen victim to a basically unfair device by which a corporate entity has been used to achieve an inequitable result.","BUSINESS ORGANIZATIONS  Piercing Corporate Veil. Injustice prong for piercing corporate veil on alter ego theory was not met in truck driver's personal injury action against trucking companies.",
"Custom Digest","101 CORPORATIONS AND BUSINESS ORGANIZATIONS > 101II Disregarding Corporate Entity;  Piercing Corporate Veil > 101k1035 Reasons and Justifications > 101k1037 Justice and equity in general >","JNM Express, LLC v. Lozano","","","https://www.westlaw.com/Document/I1bfdebe0fe6211ee86b2beb45dbf3832/View/FullText.html?listSource=Search&list=CUSTOMDIGEST&rank=19&sessionScopeId=6e8d0b7d40a5a04d1fdf39cf7363c40043029db1012b019bef0041712e9c2cde&ppcid=1c4e1386e64441d9af4dc0ab7b00e6b1&originationContext=Custom%20Digest&transitionType=CustomDigestItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0#co_anchor_F132079662161","Supreme Court of Texas.","April 19, 2024","688 S.W.3d 327","Standing alone, a corporate employer's choice not to participate in workers' compensation system cannot compel the unrelated finding of ""injustice"" necessary to satisfy the injustice prong of the alter ego analysis for piercing employer's corporate veil. Tex. Labor Code Ann. § 406.002(a).","BUSINESS ORGANIZATIONS  Piercing Corporate Veil. Injustice prong for piercing corporate veil on alter ego theory was not met in truck driver's personal injury action against trucking companies.",
"Custom Digest","101 CORPORATIONS AND BUSINESS ORGANIZATIONS > 101II Disregarding Corporate Entity;  Piercing Corporate Veil > 101k1035 Reasons and Justifications > 101k1037 Justice and equity in general >","Brightstar LLC v. Jordan","","","https://www.westlaw.com/Document/I11d4d5a0fdab11eeae49a7729fe2cdd1/View/FullText.html?listSource=Search&list=CUSTOMDIGEST&rank=20&sessionScopeId=6e8d0b7d40a5a04d1fdf39cf7363c40043029db1012b019bef0041712e9c2cde&ppcid=1c4e1386e64441d9af4dc0ab7b00e6b1&originationContext=Custom%20Digest&transitionType=CustomDigestItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0#co_anchor_F472079650029","Colorado Court of Appeals, Division I.","April 18, 2024","552 P.3d 1133","To pierce the corporate veil, a fact finder must find three elements by a preponderance of the evidence: (1) the entity is the alter ego of the individual; (2) justice requires recognizing the substance of the relationship between the entity and the individual over the form because the corporate fiction was used to perpetrate a fraud or defeat a rightful claim; and (3) disregarding the corporate form will achieve an equitable result.","BUSINESS ORGANIZATIONS  Arbitration. Arbitrator did not exhibit partiality against defendants by rolling his eyes or shaking his head in response to a witness evading questions.",
"Custom Digest","101 CORPORATIONS AND BUSINESS ORGANIZATIONS > 101II Disregarding Corporate Entity;  Piercing Corporate Veil > 101k1035 Reasons and Justifications > 101k1037 Justice and equity in general >","Ene v. Graham","","","https://www.westlaw.com/Document/Ia67c6f80fe6c11eeb374a824d5f42bb4/View/FullText.html?listSource=Search&list=CUSTOMDIGEST&rank=21&sessionScopeId=6e8d0b7d40a5a04d1fdf39cf7363c40043029db1012b019bef0041712e9c2cde&ppcid=1c4e1386e64441d9af4dc0ab7b00e6b1&originationContext=Custom%20Digest&transitionType=CustomDigestItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0#co_anchor_F82079662863","Supreme Court of Nevada.","April 18, 2024","546 P.3d 1232","The essence of the alter ego doctrine is to do justice whenever it appears that the protections provided by the corporate form are being abused.","BUSINESS ORGANIZATIONS  Limited Liability Companies. Evidence that LLC's single member occasionally used LLC's property for personal enjoyment did not support alter ego determination.",
"Custom Digest","101 CORPORATIONS AND BUSINESS ORGANIZATIONS > 101II Disregarding Corporate Entity;  Piercing Corporate Veil > 101k1035 Reasons and Justifications > 101k1037 Justice and equity in general >","Ene v. Graham","","","https://www.westlaw.com/Document/Ia67c6f80fe6c11eeb374a824d5f42bb4/View/FullText.html?listSource=Search&list=CUSTOMDIGEST&rank=22&sessionScopeId=6e8d0b7d40a5a04d1fdf39cf7363c40043029db1012b019bef0041712e9c2cde&ppcid=1c4e1386e64441d9af4dc0ab7b00e6b1&originationContext=Custom%20Digest&transitionType=CustomDigestItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0#co_anchor_F192079662863","Supreme Court of Nevada.","April 18, 2024","546 P.3d 1232","Under-capitalization, where it is clearly shown, is an important factor in determining whether the doctrine of alter ego should be applied; absent fraud or injustice, however, it is not an absolute ground for disregarding a corporate entity.","BUSINESS ORGANIZATIONS  Limited Liability Companies. Evidence that LLC's single member occasionally used LLC's property for personal enjoyment did not support alter ego determination.",
"Custom Digest","101 CORPORATIONS AND BUSINESS ORGANIZATIONS > 101II Disregarding Corporate Entity;  Piercing Corporate Veil > 101k1035 Reasons and Justifications > 101k1037 Justice and equity in general >","Board of Managers of Brighton Tower II Condominium v. Brighton Builder, LLC","","","https://www.westlaw.com/Document/I421e42d0f75e11ee9299c78adf4022ca/View/FullText.html?listSource=Search&list=CUSTOMDIGEST&rank=23&sessionScopeId=6e8d0b7d40a5a04d1fdf39cf7363c40043029db1012b019bef0041712e9c2cde&ppcid=1c4e1386e64441d9af4dc0ab7b00e6b1&originationContext=Custom%20Digest&transitionType=CustomDigestItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0#co_anchor_F32079545525","Supreme Court, Appellate Division, Second Department, New York.","April 10, 2024","226 A.D.3d 736","Generally, a plaintiff seeking to pierce the corporate veil must show that (1) the owners exercised complete domination of the corporation in respect to the transaction attacked; and (2) that such domination was used to commit a fraud or wrong against the plaintiff which resulted in plaintiff's injury.","BUSINESS ORGANIZATIONS  Piercing Corporate Veil. Condominium board of managers could not pierce corporate veil of LLC to hold its manager and controlling principal liable for breach of contract.",
"Custom Digest","101 CORPORATIONS AND BUSINESS ORGANIZATIONS > 101II Disregarding Corporate Entity;  Piercing Corporate Veil > 101k1035 Reasons and Justifications > 101k1037 Justice and equity in general >","Webb v. Medicalodges, Inc.","","","https://www.westlaw.com/Document/I11edb140f12811eead45c65a7b77c6a0/View/FullText.html?listSource=Search&list=CUSTOMDIGEST&rank=24&sessionScopeId=6e8d0b7d40a5a04d1fdf39cf7363c40043029db1012b019bef0041712e9c2cde&ppcid=1c4e1386e64441d9af4dc0ab7b00e6b1&originationContext=Custom%20Digest&transitionType=CustomDigestItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0#co_anchor_F132079447314","United States District Court, W.D. Missouri, Western Division.","April 1, 2024","--- F.Supp.3d ----","Under Missouri law as to alter ego liability, corporate forms will be ignored and the corporate veil pierced only if three factors are shown: (1) control, which is not mere majority or complete stock control, but complete domination, not only of finances, but of policy and business practice in respect to the transaction attacked so that the corporate entity as to this transaction had at the time no separate mind, will or existence of its own, (2) such control must have been used by the corporation to commit fraud or wrong, to perpetrate the violation of statutory or other positive legal duty, or dishonest and unjust act in contravention of plaintiff's legal rights, and (3) the control and breach of duty must proximately cause the injury or unjust loss complained of.","BUSINESS ORGANIZATIONS  Piercing Corporate Veil. Estate of skilled nursing facility resident put forth sufficient allegations to pierce the corporate veil of corporation which operated facility.",
"Custom Digest","101 CORPORATIONS AND BUSINESS ORGANIZATIONS > 101II Disregarding Corporate Entity;  Piercing Corporate Veil > 101k1035 Reasons and Justifications > 101k1037 Justice and equity in general >","Franks v. Coopersurgical, Inc.","","","https://www.westlaw.com/Document/I506a1730e25d11eeb2c3b6044a269b45/View/FullText.html?listSource=Search&list=CUSTOMDIGEST&rank=25&sessionScopeId=6e8d0b7d40a5a04d1fdf39cf7363c40043029db1012b019bef0041712e9c2cde&ppcid=1c4e1386e64441d9af4dc0ab7b00e6b1&originationContext=Custom%20Digest&transitionType=CustomDigestItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0#co_anchor_F382079240458","United States District Court, D. Rhode Island.","March 14, 2024","--- F.Supp.3d ----","Rhode Island courts are reluctant to pierce the corporate veil and will only do so to prevent injustice.","PRODUCTS LIABILITY  Preemption. Patient's products liability claim on theory of design defect was preempted by Medical Device Amendments of Federal Food, Drug, and Cosmetic Act.",
